Date,Close,High,Low,Open,Volume
2015-01-02,24.320430755615234,24.789799848077692,23.87997951870223,24.7786766820896,212818400
2015-01-05,23.635284423828125,24.169164129068307,23.4484274604303,24.08908208842444,257142000
2015-01-06,23.63751220703125,23.89777802149258,23.274918008457785,23.699797868903328,263188400
2015-01-07,23.968963623046875,24.069065344465894,23.735390676859673,23.846615566061747,160423600
2015-01-08,24.88990592956543,24.947743347990343,24.18029058311087,24.29819039298089,237458000
2015-01-09,24.91660499572754,25.192442299341852,24.51619463793462,25.063420995479973,214798000
2015-01-12,24.302642822265625,25.054522602494966,24.202541082181053,25.047849379443655,198603200
2015-01-13,24.518415451049805,25.0923363007838,24.227006777254314,24.7875794858885,268367600
2015-01-14,24.42498016357422,24.578469317744926,24.135794846003666,24.255917899587278,195826400
2015-01-15,23.76207733154297,24.482813897849624,23.726486261397195,24.46946745868953,240056000
2015-01-16,23.577449798583984,23.931145802676742,23.40171428294956,23.808797754717016,314053200
2015-01-20,24.184738159179688,24.240350599134697,23.690899420834086,23.988981284357585,199599600
2015-01-21,24.369367599487305,24.705265456038767,24.08463053117008,24.235896409243704,194303600
2015-01-22,25.003347396850586,25.018918808448483,24.407182114427993,24.527305159821715,215185600
2015-01-23,25.13237190246582,25.30365745231713,24.80981876719715,24.981106014205256,185859200
2015-01-26,25.15907096862793,25.439358179889904,25.0923370497656,25.30143869878955,222460000
2015-01-27,24.278162002563477,25.021144940628666,24.253692397895794,25.007796803528418,382274800
2015-01-28,25.65068244934082,26.27576745744223,25.65068244934082,26.1667658481308,585908400
2015-01-29,26.449277877807617,26.51378851448689,25.706294766705827,25.875357066377134,337745600
2015-01-30,26.06221580505371,26.693972335696472,25.99325522245303,26.338053043985266,334982000
2015-02-02,26.38921546936035,26.50933854820576,25.82196957705137,26.260195893258587,250956400
2015-02-03,26.393667221069336,26.491543971999686,26.16231924196249,26.360299414025214,207662800
2015-02-04,26.596084594726562,26.807412820120856,26.31802248012075,26.3602884646309,280598800
2015-02-05,26.785924911499023,26.850690149029983,26.631828253102775,26.803789832587974,168984800
2015-02-06,26.56035804748535,26.8551504836002,26.453160023509593,26.80378437331176,174826400
2015-02-09,26.73679542541504,26.763593661863236,26.448702456609688,26.475502396913203,155559200
2015-02-10,27.250438690185547,27.279472374712437,26.835050835029225,26.837282884719965,248034000
2015-02-11,27.889163970947266,27.89809728386099,27.357644631494676,27.417942363843306,294247200
2015-02-12,28.242019653320312,28.469814852734082,28.04325814425922,28.15268823597874,297898000
2015-02-13,28.380477905273438,28.425142753313455,28.06111930060856,28.425142753313455,217088800
2015-02-17,28.547977447509766,28.782472190621913,28.344748442965244,28.47204515109199,252609600
2015-02-18,28.746740341186523,28.76013945726517,28.463113222584848,28.50331227467583,179566800
2015-02-19,28.68644905090332,28.815979555934668,28.659650811142026,28.693148610843643,149449600
2015-02-20,28.920934677124023,28.920934677124023,28.59711022135459,28.72440522746093,195793600
2015-02-23,29.702573776245117,29.702573776245117,28.9566603353535,29.037058415717866,283896400
