Date,Close,High,Low,Open,Volume
2015-06-15,39.507667541503906,39.65534524420286,39.108074509805114,39.481608134928685,33254500
2015-06-16,39.81172561645508,40.16788535409007,39.35132157968704,39.39475504744522,27070300
2015-06-17,39.93333435058594,40.02020127239553,39.40343751176967,39.72484909897798,28704100
2015-06-18,40.584842681884766,40.65433555054698,40.10706471213044,40.15050148302473,32658300
2015-06-19,40.04625701904297,40.68039808247354,39.95070473930665,40.64564999142741,63837000
2015-06-22,40.15919494628906,40.58485086505192,40.098387431288806,40.24606519183303,20318100
2015-06-23,39.8812141418457,40.20262574462928,39.62929541712523,40.07232535560066,25896500
2015-06-24,39.64665603637695,40.17655272139036,39.568474503936294,39.672715442603945,34890900
2015-06-25,39.65534591674805,40.01150550560861,39.52504225414256,39.98544278483163,20616000
2015-06-26,39.31656265258789,40.2026190686407,39.11676610491328,39.65535156082947,49835300
2015-06-29,38.54343795776367,39.29050536742512,38.5347525916385,39.12545690096335,34081700
2015-06-30,38.352325439453125,38.84747409269776,38.169899635289276,38.83878541386326,35945400
2015-07-01,38.61293411254883,39.290505337653734,38.308893278231174,38.62161947866742,28343900
2015-07-02,38.569496154785156,38.87353363987231,38.27414403480332,38.63898901690791,21752000
2015-07-06,38.56081008911133,38.63899163539767,38.17859103713379,38.187276402827706,23034000
2015-07-07,38.48262023925781,38.64767197567075,37.63131209325276,38.51736832205628,36435800
2015-07-08,38.430519104003906,39.003849478829736,38.24809324228939,38.604252970381786,39785900
2015-07-09,38.673736572265625,39.28181484782603,38.65636252853418,38.87353310453718,32424700
2015-07-10,38.751922607421875,39.21232322155176,38.71717451592819,39.0993935810775,25465800
2015-07-13,39.5598030090332,39.629295887921884,39.04728018640589,39.073339601769035,28178300
2015-07-14,39.629295349121094,39.92464753634428,39.36000589066756,39.48162091238991,22880300
2015-07-15,39.75091552734375,39.86384519663269,39.46425198377797,39.68142264038526,26629600
2015-07-16,40.532718658447266,40.5587780687626,39.93332902487312,39.96807380070682,26271700
2015-07-17,40.49798583984375,40.63697493686926,40.185259543095995,40.437178317005184,29467100
2015-07-20,40.75857925415039,40.941005088409774,40.34161207282718,40.524037907086566,30631900
2015-07-21,41.071292877197266,41.114729637699,40.37634778804393,40.63695178225648,42781900
2015-07-22,39.5598030090332,40.76727118935157,39.2644508177944,39.472932768221284,59152400
2015-07-23,40.05495071411133,40.159191686541746,39.17757953101973,39.32525727957686,33934000
2015-07-24,39.90726852416992,40.23736876618276,39.785653517575824,39.88120911240273,32333200
2015-07-27,39.39475631713867,39.9680867258042,39.30788937882259,39.907279206230676,39701400
2015-07-28,39.38606643676758,39.646670535622484,38.90829170324011,39.59455170410804,34328900
2015-07-29,40.21131134033203,40.63696388443309,39.316566164931636,39.438184491292496,40945900
2015-07-30,40.72383117675781,41.1755464150539,39.89858224744304,40.185245711619984,39777900
2015-07-31,40.56747055053711,41.149486193868164,40.39373340004288,41.079993321926786,31201500
2015-08-03,40.66304016113281,40.82808868840834,40.3503138452325,40.81071463599592,24125900
2015-08-04,41.29716873168945,41.44484317282981,40.550101217362915,40.61090873003964,33403900
2015-08-05,41.331905364990234,42.05290994979511,41.29715727773795,41.679376296233066,26959700
2015-08-06,40.49798583984375,41.49697225292559,40.24607037969602,41.44485009888047,27368000
2015-08-07,40.60221481323242,40.63695958904525,40.18524436587642,40.29817400010868,19163000
2015-08-10,41.1147346496582,41.25372368443188,40.689078866673825,40.784634449410724,23079900
2015-08-11,40.315547943115234,40.77594853063489,39.872521400338236,40.671707575939166,29237400
2015-08-12,40.60221481323242,40.741203857764354,39.70746973240793,40.12443686600372,30181400
2015-08-13,40.593536376953125,40.91494800220518,40.38505441442894,40.88020321762518,22627200
2015-08-14,40.82807922363281,40.91494615179575,40.41111200368106,40.419797370992995,21473400
2015-08-17,41.106048583984375,41.218978217466585,40.4545368207381,40.66302204303139,21099700
2015-08-18,41.333396911621094,41.47330249941123,40.834983046642954,40.957400019007785,23574100
2015-08-19,40.75629425048828,41.167268457701894,40.485225659575235,40.90494250847694,31485500
2015-08-20,39.92559814453125,40.633872113751785,39.92559814453125,40.28410644943268,36238200
2015-08-21,37.660884857177734,39.768215421429176,37.660884857177734,39.6108211605628,70053100
2015-08-24,36.445438385009766,37.32859172778531,34.73159420687157,35.36991362008798,88753700
2015-08-25,35.38740921020508,37.80952773638869,35.31745473904856,37.22367071509757,70616600
2015-08-26,37.3460807800293,37.45975510677698,35.9033051038515,36.73399261334228,63408000
2015-08-27,38.38663864135742,38.43035851786483,37.53845902753995,37.800781622197206,50943200
2015-08-28,38.412864685058594,38.60523611830944,37.94068207741323,37.94942805289498,28246700
2015-08-31,38.054351806640625,38.41286003894709,37.687097599910246,38.08932903311245,34441700
2015-09-01,36.56785202026367,37.24114860085935,36.42794645388092,36.87389440434724,49688900
2015-09-02,37.914451599121094,37.93194021483066,36.620324057124606,37.04004082731706,37671500
2015-09-03,38.036869049072266,38.45658582451267,37.84449760947408,37.958171945201414,28285200
2015-09-04,37.25864791870117,37.634644861812845,36.900139593363626,37.43353076082961,37138800
2015-09-08,38.37788391113281,38.474069618877934,37.774541747475276,37.861981480546106,32469800
2015-09-09,37.660884857177734,38.823853191844464,37.52097921814246,38.65771295225576,33469500
2015-09-10,37.853240966796875,38.290446327922425,37.38105837623436,37.704589409495846,31366600
2015-09-11,38.01938247680664,38.115568201776014,37.5471998282002,37.722082661270655,27132500
2015-09-14,37.634639739990234,37.98440204103402,37.47724553705621,37.97565940114316,23656000
2015-09-15,38.45659637451172,38.72766499234442,37.669628455522584,37.76581086609548,28882200
2015-09-16,38.73639678955078,38.80635125286897,38.33416863230837,38.44784296739424,23372200
2015-09-17,38.69267654418945,39.348484621209614,38.54402831449216,38.72765377551083,32768200
2015-09-18,38.01938247680664,38.46533386791692,37.88822285371325,38.03687109367495,63143700
2015-09-21,38.57026672363281,38.885055192682884,38.12431528060755,38.14180389951177,26177200
2015-09-22,38.38663864135742,38.517798270879666,37.87073609309928,37.93194458733222,28085900
2015-09-23,38.360408782958984,38.622731410002736,38.04562029626122,38.412874642613005,17145200
2015-09-24,38.39537811279297,38.58774955628024,37.835755734225444,37.99314994514912,27905600
2015-09-25,38.421607971191406,39.11239327892748,38.26421376599553,38.893790586779026,29384600
2015-09-28,37.853240966796875,38.552768877475316,37.78328650792294,38.32542355735939,27613800
2015-09-29,37.98440933227539,38.09808368635067,37.64338960566252,37.92320083445323,32763600
2015-09-30,38.701419830322266,38.736397062227574,38.17677469419229,38.36914613405908,34958900
2015-10-01,39.007469177246094,39.12988616450966,38.25547530049826,39.12988616450966,28657900
2015-10-02,39.846900939941406,39.846900939941406,38.40412174764933,38.71016753708746,41839000
2015-10-05,40.77378845214844,41.0011338589097,39.96058590368014,40.004305789332676,34369300
2015-10-06,40.87870407104492,41.254700974269305,40.41526742383868,40.51145314358618,27017200
2015-10-07,40.92242431640625,41.403349583919244,40.17917647894184,41.184746886357665,27711500
2015-10-08,41.49079513549805,41.55200362761186,40.66010416816568,40.7125700195258,33772700
2015-10-09,41.19349670410156,41.56949364582372,41.027356503667775,41.49079653393739,28600600
2015-10-12,41.09730529785156,41.158513783573845,40.6600999223425,41.07981668255773,19769100
2015-10-13,41.00112533569336,41.210985413059156,40.71257148187975,40.71257148187975,19987800
2015-10-14,40.81748962402344,41.184740497865725,40.68632669158723,40.79125837178097,24697800
2015-10-15,41.106048583984375,41.123537199553176,40.686331817170135,41.106048583984375,27189400
2015-10-16,41.54325866699219,41.569493261120016,41.009870842046354,41.11479921171948,26450300
2015-10-19,41.639434814453125,41.86678345464678,41.114789751195715,41.464552014830005,29387600
2015-10-20,41.770606994628906,41.80558422941866,41.114798852578105,41.482049811032454,30802200
2015-10-21,41.272186279296875,41.96297154242044,41.19348918178137,41.901759723808695,25144300
2015-10-22,41.997955322265625,42.80241510130838,41.17601026020304,41.560749863285174,56637100
2015-10-23,46.2301025390625,47.27939626780112,45.68796872453245,45.731688601643896,135227100
2015-10-26,47.436771392822266,47.49797986325441,45.90655296079574,45.932784209377665,64633300
2015-10-27,46.94711685180664,47.54171649052726,46.85093446121262,47.20944277259305,50999900
2015-10-28,47.200687408447266,47.200687408447266,46.22134839529437,46.81594791575448,47000800
2015-10-29,46.6585578918457,47.069532009435214,46.53614092123069,46.81595209281138,30202100
2015-10-30,46.02898406982422,47.209440653538884,46.01149545351595,46.62358368185549,46619800
2015-11-02,46.55363464355469,46.6585630105055,46.01149752048141,46.21261161364241,30285000
2015-11-03,47.3493537902832,47.55921054818384,46.2563401140127,46.28257137484702,36596900
2015-11-04,47.56795120239258,47.98766800683801,47.27065138229215,47.37557974950034,37087800
2015-11-05,47.550472259521484,47.83028351941343,47.21819513754481,47.64665800553684,31468500
2015-11-06,48.022640228271484,48.0751060778495,47.18320664869848,47.296880988311244,32851200
2015-11-09,47.35810089111328,47.97893191714329,46.833455611349706,47.69912065652094,32513100
2015-11-10,46.789730072021484,47.33186728126171,46.57987330476535,47.27940142164109,55283700
2015-11-11,46.912147521972656,47.393072864230305,46.74600731121264,46.955867401157356,36516300
2015-11-12,46.623592376708984,47.20070348005768,46.50991801731229,46.76349799765373,35361100
2015-11-13,46.20386505126953,46.59735056345313,45.9327965127403,46.404979127360626,36848200
2015-11-16,47.01707077026367,47.1219991359834,46.212611071445494,46.41372849785949,32165200
2015-11-17,46.629737854003906,47.122706303208,46.524098879378144,46.80579609552211,31551300
2015-11-18,47.40440368652344,47.51884423039041,46.63853958731219,46.65614608314524,29710000
2015-11-19,47.483638763427734,48.11745928147583,47.34279013253885,47.52765668903371,28149200
2015-11-20,47.703712463378906,47.800546521692034,46.893833717661956,47.75653195648499,37147600
2015-11-23,47.703712463378906,47.941395145212205,47.31637958822246,47.75653195648499,28235900
2015-11-24,47.75651931762695,47.923775964387325,47.16671691213365,47.46601721956952,24600000
2015-11-25,47.2635612487793,47.73892662404915,47.2635612487793,47.61568449522278,21005100
2015-11-27,47.474815368652344,47.606862368574824,47.35157329304187,47.36037485925917,9009100
2015-11-30,47.84455490112305,48.381541258272264,47.536449626412335,48.01181492861941,56241400
2015-12-01,48.61042022705078,48.619221795333104,47.8005382631616,47.89737230474464,39952800
2015-12-02,48.60161590576172,49.26184435230724,48.46957223130993,48.69844994855035,47274900
2015-12-03,47.71251678466797,49.0945949347931,47.47483410585653,48.84811068629059,38627800
2015-12-04,49.217830657958984,49.499527864781385,47.624478103417104,47.64208459860545,43963700
2015-12-07,49.12980270385742,49.270651310604926,48.67204389240412,49.11219620825202,30709800
2015-12-08,49.11219787597656,49.385090171887754,48.40795481832476,48.830500652915845,32878000
2015-12-09,48.39915084838867,49.182621475402364,47.98540657466851,48.74246913590291,36373200
2015-12-10,48.654441833496094,48.99776013386863,48.42556072785042,48.7600774586655,31775800
2015-12-11,47.589271545410156,48.50478584767753,47.54525362554793,48.16146756456529,39549500
2015-12-14,48.53999328613281,48.60161433717397,47.25474942428092,47.826948736057865,46768900
2015-12-15,48.59281539916992,49.20902930102972,48.495981354265375,48.99775471595657,39843000
2015-12-16,49.411502838134766,49.51713845991574,48.20548300359313,48.89212294040915,37503300
2015-12-17,49.03296661376953,49.992498756656076,48.88331308640787,49.613967512153415,41280900
2015-12-18,47.6508903503418,49.29705906085721,47.56285787287573,49.094589399828735,84684200
2015-12-21,48.26710510253906,48.72486056096836,47.73892030281219,48.311119662992375,37246300
2015-12-22,48.72486114501953,48.839301690046476,47.97660353405694,48.407954291099585,28322200
2015-12-23,49.138607025146484,49.191426514921396,48.8040903060971,49.03297140369252,27279800
2015-12-24,49.00654602050781,49.26183511122505,48.79527483777934,49.17380601143733,9558500
2015-12-28,49.253047943115234,49.253047943115234,48.39915132154776,48.72486311569474,22458300
2015-12-29,49.78123092651367,50.04532166920817,49.349883497001706,49.55235317833736,27731400
2015-12-30,49.5699577331543,49.98369864919436,49.552351236585125,49.71080634761182,21704500
2015-12-31,48.839290618896484,49.46430597419245,48.78647114283535,49.33226232118209,27334100
2016-01-04,48.240699768066406,48.240699768066406,46.99947020129615,47.81815388981442,53778000
2016-01-05,48.460777282714844,48.76008104109816,48.011823324187986,48.35514164978433,34079700
2016-01-06,47.580467224121094,47.888575876601344,47.21954244008686,47.818149890401564,39518900
2016-01-07,45.92551040649414,47.087516100203814,45.837481249410224,46.39207434171076,56564900
2016-01-08,46.06635665893555,46.90264362074212,45.90790150956034,46.1015663024993,48754000
2016-01-11,46.0399284362793,46.524095279179214,45.30047246159918,46.22479159042547,36943800
2016-01-12,46.46248245239258,46.74417969660269,45.828665331967834,46.44487595486744,36095500
2016-01-13,45.45893096923828,47.59807150823599,45.159627257993044,47.360388853003386,66883600
2016-01-14,46.75299072265625,47.02588307465059,45.397320459257706,45.775851810181926,52381900
2016-01-15,44.88673782348633,45.74943602061298,44.31453842916244,45.16843505691153,71820700
2016-01-19,44.50821304321289,45.49415350433858,44.068060631876875,45.318091868184894,43564500
2016-01-20,44.71067810058594,45.23005802628287,43.22296095577646,43.99763005944728,63273000
2016-01-21,44.43776321411133,45.40610001460182,44.27930816236005,44.89552187938226,40191200
2016-01-22,46.03114318847656,46.06635618977836,45.124426874486836,45.25647395032025,37555800
2016-01-25,45.59096908569336,46.34803146350962,45.46772699778746,45.72301274069466,34707700
2016-01-26,45.92551040649414,46.16319316033723,45.37972224476025,45.590996923097585,28900800
2016-01-27,45.089210510253906,45.9519087649737,44.91314888808543,45.78464871277039,36775200
2016-01-28,45.82865524291992,45.96069890814536,45.115607361559505,45.65259366452405,62513800
2016-01-29,48.495975494384766,48.495975494384766,47.53644344605721,48.17906533411582,83611700
2016-02-01,48.161460876464844,48.49597754400836,47.97659772786,48.31111439540352,44208500
2016-02-02,46.65614700317383,47.76532939776261,46.34804171525911,47.68610184399943,56313800
2016-02-03,45.916683197021484,46.99945734346637,45.12440779323488,46.87621524912072,57559800
2016-02-04,45.77584457397461,46.488892592599136,45.221251670599976,45.8638737010708,46987100
2016-02-05,44.15608215332031,45.775842881927744,43.62790069407486,45.723023392764865,62009000
2016-02-08,43.495853424072266,43.63670203634514,42.42188065668171,43.61909554004906,59290500
2016-02-09,43.38141632080078,44.22651141961727,42.84442989447967,43.15253856697503,46740500
2016-02-10,43.75995635986328,44.35856396853815,43.59269963553524,43.91841151263585,38237000
2016-02-11,43.742340087890625,44.11206981447201,42.70358025534216,42.853233803131,48878600
2016-02-12,44.45540237426758,44.61385754246719,43.79517362613489,44.235326124890015,34243300
2016-02-16,45.29768371582031,45.29768371582031,44.44652429585471,45.12922613755844,37291200
2016-02-17,46.47688293457031,46.78720372763511,45.61685894638789,45.65232475968778,40789000
2016-02-18,46.2729606628418,46.94679760246323,46.19316427215521,46.397091012292414,27176000
2016-02-19,45.94491195678711,46.35275868702185,45.687789868601875,46.07790707335363,33559100
2016-02-22,46.680809020996094,46.99112642754083,46.352755325841876,46.352755325841876,25008300
2016-02-23,45.37748336791992,46.4325662629834,45.20015763052757,46.40596858614704,28895300
2016-02-24,45.537071228027344,45.66119821600515,44.5085861219454,44.943030579867724,33014500
2016-02-25,46.19317626953125,46.19317626953125,44.872106481083584,45.86512585915397,26939500
2016-02-26,45.4838752746582,46.7074190835186,45.30654954577588,46.636487439082885,35975900
2016-02-29,45.11149597167969,45.79419785492248,44.9164373244083,45.528207560568,31654000
2016-03-01,46.61875915527344,46.62762391996118,45.146957933786176,45.19129190384605,33024500
2016-03-02,46.94679260253906,46.955657364024034,46.2463580680218,46.468014309410364,29289900
2016-03-03,46.414825439453125,46.96453546989013,45.90944937246267,46.96453546989013,24427800
2016-03-04,46.13109588623047,46.503480130597055,45.847376167763464,46.45914955875018,33034200
2016-03-07,45.24447250366211,45.92717415705172,44.84549396087336,45.71438605185851,38407800
2016-03-08,45.79419708251953,46.219776811218594,44.86323783239537,45.04056356490507,33835100
2016-03-09,46.849273681640625,46.858138445087135,45.98038142900001,46.006979101546115,28251600
2016-03-10,46.148841857910156,46.93793775970756,45.359745956112754,46.92907299571056,38387800
2016-03-11,47.053199768066406,47.053199768066406,46.44142958888934,46.991136273753085,32275700
2016-03-14,47.141868591308594,47.514252999862734,46.66309346917802,46.734021738964756,24083600
2016-03-15,47.514244079589844,47.514244079589844,46.76061402077899,46.76947878451032,21104800
2016-03-16,48.188072204589844,48.409728476703336,47.34578107632363,47.390111654305066,31691700
2016-03-17,48.46293258666992,48.764385285541536,47.877760098531695,48.063950576074156,28223900
2016-03-18,47.42559051513672,48.73779560113778,47.3901246901133,48.69346162875491,67625500
2016-03-21,47.753631591796875,47.81569508233333,46.92906992357648,47.212789703802144,23925700
2016-03-22,47.9398193359375,48.09941212601045,47.398977478713206,47.531972597842795,23124100
2016-03-23,47.851165771484375,48.09055499458245,47.64724237007644,47.97529276519295,20129000
2016-03-24,48.06394577026367,48.17034321725521,47.63836612891654,47.735895430888945,19950000
2016-03-28,47.46991729736328,48.13488624327709,47.283726804237084,48.063954598920276,17025100
2016-03-29,48.50725555419922,48.64025066425385,47.39010948212371,47.576299930435276,23924300
2016-03-30,48.8087158203125,49.33182481542065,48.675724071716196,48.70232174499412,23008300
2016-03-31,48.96830368041992,49.28748925635589,48.64025334168855,48.72004973567254,26360500
2016-04-01,49.269771575927734,49.30523740248313,48.38314620528702,48.80872597732968,24399200
2016-04-04,49.1456298828125,49.34955325127237,48.764380816759505,49.1456298828125,18928800
2016-04-05,48.374271392822266,49.03037213679365,48.28560684484865,48.93284282512601,19272300
2016-04-06,48.87077713012695,48.94170876530908,48.06394838206612,48.19694350692935,21188700
2016-04-07,48.28559112548828,48.68457300596443,48.081667804846155,48.64910719832086,19225100
2016-04-08,48.25012969970703,49.01262772226245,48.16146855475189,48.47178594430078,22167200
2016-04-11,48.152610778808594,48.897376003977534,48.14374263370301,48.312203568645245,21414200
2016-04-12,48.45405960083008,48.569318420394346,47.66496047723947,48.20580229069341,24944300
2016-04-13,49.07469940185547,49.15449579853354,48.66685265537039,48.87077602861293,20818000
2016-04-14,49.08357620239258,49.27863484693642,48.82645405862244,48.95944920393997,20877100
2016-04-15,49.3406982421875,49.580084091723336,48.861919778701754,49.030377364502876,28793800
2016-04-18,50.0588493347168,50.174111537828,48.95056802612562,49.19882533915022,23786000
