Date,Close,High,Low,Open,Volume
2015-01-02,26.045291900634766,26.365890262152053,26.01005649255029,26.253729623401174,28951268
2015-01-05,25.50235939025879,26.02146891688771,25.462161680143787,25.968366175681243,41196796
2015-01-06,24.911291122436523,25.61675482982649,24.86613110291352,25.55844109323783,57998800
2015-01-07,24.868610382080078,25.173524493193202,24.796649360974577,25.161414873502064,41301082
2015-01-08,24.947023391723633,24.986725633476457,24.36736762476095,24.714267718056618,67071641
2015-01-09,24.623947143554688,25.058190674023155,24.555460108320517,25.050251743919507,41427428
2015-01-12,24.444290161132812,24.614316515108207,24.196645680266425,24.562901411316886,46535413
2015-01-13,24.624441146850586,24.96191020028506,24.436350021382474,24.75645100518798,47409807
2015-01-14,24.857196807861328,24.97431785096186,24.46662311150123,24.548510645785214,44714427
2015-01-15,24.90285301208496,25.095906433894264,24.702851603414732,25.090446758972945,54316718
2015-01-16,25.21501350402832,25.220473179025664,24.814017840358712,24.814515209916884,45965854
2015-01-20,25.15645408630371,25.434369780069325,25.112583051979996,25.35992950014999,44640224
2015-01-21,25.709312438964844,25.770851487567334,25.121715802173032,25.173825710065138,45374234
2015-01-22,26.520727157592773,26.617006137382024,25.791693466239074,25.88002971969518,53538588
2015-01-23,26.79665756225586,26.90683251023514,26.451743171896194,26.5802809275982,45634948
2015-01-26,26.56142234802246,26.74951347398275,26.286485178618612,26.726188359534227,30874534
2015-01-27,25.738590240478516,26.337601642430897,25.71675343854198,26.30137149682029,38080263
2015-01-28,25.310298919677734,25.954967681365044,25.310298919677734,25.944545701225103,33676205
2015-01-29,25.343055725097656,25.364395158714274,24.873574897031443,25.35993022251053,83727244
2015-01-30,26.527179718017578,26.792689645119577,25.58424673437764,25.60112123114955,112127002
2015-02-02,26.227426528930664,26.451743998125625,25.734618719017284,26.388716643815158,56996054
2015-02-03,26.26514434814453,26.47159638851089,25.968368472291967,26.20360530285331,40773638
2015-02-04,25.943553924560547,26.435467610627416,25.869609118174168,26.265143213456575,33273101
2015-02-05,26.18276023864746,26.22841952405443,25.910302329971913,25.994671015376117,36995292
2015-02-06,26.35249137878418,26.660184726937864,26.124697991949567,26.185741569990768,35270570
2015-02-09,26.195167541503906,26.402116939906257,26.105341080616853,26.203603840421486,25355423
2015-02-10,26.64727783203125,26.684996288336517,26.15000510010168,26.268118977642445,34997823
2015-02-11,26.599140167236328,26.72221825251447,26.47050369232166,26.56588854398723,27555446
2015-02-12,26.944551467895508,27.03834929797817,26.53477397743177,26.66266630312837,32404724
2015-02-13,27.24629020690918,27.290954753303307,26.9544766482914,26.96539599846392,38006060
2015-02-17,26.940088272094727,27.295424697250045,26.853238423814954,27.138104027815263,32336537
2015-02-18,26.784255981445312,27.071602739203115,26.675569328419485,26.86862467689231,29061570
2015-02-19,26.94157600402832,26.953486297719518,26.700384014173736,26.70187232629581,19782163
2015-02-20,26.747032165527344,26.985247512604786,26.59070245415286,26.954477041546266,28887092
2015-02-23,26.39765167236328,26.62241716541538,26.27358074052708,26.60311087264224,29157834
2015-02-24,26.6050968170166,26.6398367542081,26.216013317186274,26.302861261807795,20101036
2015-02-25,26.991201400756836,27.107826966884133,26.573084461053575,26.59566541831058,36519991
2015-02-26,27.567380905151367,27.600137055859456,26.873582663033904,26.95844681610573,46230579
2015-02-27,27.712297439575195,28.025450435410686,27.43934215643864,27.505845404196332,48203982
2015-03-02,28.3544864654541,28.394684180106992,27.729668755418963,27.818006911435855,42592618
2015-03-03,28.468631744384766,28.55547969257158,28.11527910971076,28.310318237225275,34095352
2015-03-04,28.455230712890625,28.640838797891742,28.189225299303068,28.38078853104867,37536775
2015-03-05,28.552499771118164,28.680540159604526,28.457213635729648,28.537113586966196,27792094
2015-03-06,28.173093795776367,28.61949818361688,28.127187722255044,28.530167189419014,33182854
2015-03-09,28.230913162231445,28.301383980515872,27.967140217374368,28.132151125669644,21242161
2015-03-10,27.544057846069336,28.03239690861184,27.530161872465346,28.002621178286898,35846146
2015-03-11,27.353981018066406,27.699392777934985,27.329167593098187,27.55050843141158,36415706
2015-03-12,27.568872451782227,27.611551316801997,27.318249444986787,27.46961684918643,27792094
2015-03-13,27.16242027282715,27.712298425103704,27.008573607023116,27.469120763609283,34071287
2015-03-16,27.519245147705078,27.635375252942328,27.096910021139017,27.34256883694854,32819860
2015-03-17,27.337108612060547,27.484007278140922,27.19616509207997,27.38028484505184,36110871
2015-03-18,27.766887664794922,27.780783638733325,27.146536838085353,27.419490214691873,42690887
2015-03-19,27.69194984436035,27.831403155712504,27.600384488795967,27.761427815258493,23945563
2015-03-20,27.809566497802734,27.877062584254304,27.744555360786265,27.873588590773604,52337299
2015-03-23,27.73264503479004,27.908825873392615,27.58475351549372,27.81304425981074,32876014
2015-03-24,28.297412872314453,28.51577711343086,27.851754517440096,27.91875134253903,51665459
2015-03-25,27.73140525817871,28.400143349507665,27.729172790098925,28.312798035885987,43045859
2015-03-26,27.552000045776367,27.737110749271178,27.32767877546668,27.6720977121514,31452115
2015-03-27,27.21303939819336,27.5574583413621,27.202617417275118,27.44430676164776,37949906
2015-03-30,27.396167755126953,27.467631409954976,27.204602636987747,27.375819264859945,25750504
2015-03-31,27.196165084838867,27.529169185288065,27.132640362529564,27.295420683737415,31760961
2015-04-01,26.926189422607422,27.35199662347245,26.774326546731487,27.22594191287188,39261497
2015-04-02,26.577302932739258,26.841324537819663,26.49377901769581,26.841324537819663,34327989
2015-04-06,26.638593673706055,26.720232521340865,26.281520294221863,26.413034678280564,26488525
2015-04-07,26.651248931884766,26.932640516902705,26.600629237934843,26.703856205792146,26057345
2015-04-08,26.87904167175293,26.990209465053585,26.71874439603047,26.71874439603047,23570536
2015-04-09,26.837852478027344,26.895917530382086,26.575321064343527,26.850258242474272,31157308
2015-04-10,26.799636840820312,26.912788415843877,26.66564130482437,26.912788415843877,28189181
2015-04-13,26.75794792175293,27.00063008782672,26.665640311141544,26.720231364269598,32906096
2015-04-14,26.322216033935547,26.678545266342898,26.208172227533595,26.61303675745703,52082601
2015-04-15,26.42841911315918,26.5376012247581,25.966383667950605,26.238344207815206,46376979
