Date,Open,High,Low,Volume,return,sma_10,vol_10,Target_Price,Close_Lag_1
2015-02-19,0.5375768654095783,0.5385368117346355,0.5298971803731282,169432000,0.0027125730269257353,0.5143457591533661,0.024546095615805237,0.5361367464065552,0.5308570861816406
2015-02-20,0.5318169607118349,0.5363767186068235,0.5279771194176514,157752000,0.00721339979797242,0.518785560131073,0.02444673450095412,0.5318166613578796,0.5322970747947693
2015-02-23,0.5358964725558492,0.5358964725558492,0.5291767397689996,125008000,-0.008057804427006432,0.5230093449354172,0.02469507314548237,0.5374783873558044,0.5361367464065552
2015-02-24,0.533864714454764,0.5374783873558044,0.5290464456278465,149356000,0.010646010945706053,0.5278472900390625,0.02446791003960155,0.5333830118179321,0.5318166613578796
2015-02-25,0.5353102969053387,0.5377194894220634,0.5309738767395183,123820000,-0.007619609707508523,0.5309077739715576,0.02410699191145568,0.5348284244537354,0.5374783873558044
2015-02-26,0.5338647820539921,0.5379603053316273,0.5304919474974376,152864000,0.0027098962729930065,0.534448790550232,0.023730266316895045,0.5314555168151855,0.5333830118179321
2015-02-27,0.5333828011413495,0.5345873969239183,0.5295281750507331,157492000,-0.006306522773158241,0.5340766608715057,0.007328152660628497,0.5444650650024414,0.5348284244537354
2015-03-02,0.530010253992062,0.5473560501798426,0.5292875076977117,301512000,0.02447909143029925,0.5349814891815186,0.010836949775432576,0.5343466997146606,0.5314555168151855
2015-03-03,0.5403695666410452,0.5430195982207301,0.5326603107604687,160344000,-0.01858404870794672,0.5347064673900604,0.012562895639136559,0.5403695106506348,0.5444650650024414
2015-03-04,0.5324193592970193,0.5415740494481138,0.5302511205355851,226840000,0.011271354233478581,0.5356577098369598,0.012384462461271173,0.5507286787033081,0.5343466997146606
2015-03-05,0.5403693945423078,0.551692321021897,0.5389239023452757,323056000,0.019170526553580647,0.5375008702278137,0.013550980925347575,0.5432604551315308,0.5403695106506348
2015-03-06,0.5475968748925355,0.5502469059999102,0.5427786051855055,257392000,-0.013560622245715082,0.5382132411003113,0.01447779293991561,0.5447058081626892,0.5507286787033081
2015-03-09,0.5435012696362617,0.5488013884921152,0.5422966736715371,222388000,0.0026605158124541894,0.5395021557807922,0.014090150807149563,0.5541015863418579,0.5432604551315308
2015-03-10,0.547115077365793,0.557715317687516,0.5461514348197212,527212000,0.017249271144842426,0.5411644756793976,0.014658295088665115,0.5512104630470276,0.5447058081626892
2015-03-11,0.5541013896590852,0.5613287923466652,0.5497649710218534,262120000,-0.005217677346706973,0.5429472208023072,0.014480874819577117,0.5461512804031372,0.5541015863418579
2015-03-12,0.545910384194307,0.5500059069358941,0.5357919967256071,406972000,-0.009178313880189748,0.5440795063972473,0.015020584216524005,0.5468741059303284,0.5512104630470276
2015-03-13,0.5435013287634523,0.5483195982699334,0.5360329708215944,359288000,0.0013234895772058497,0.5456213653087616,0.014731569463098886,0.5533786416053772,0.5461512804031372
2015-03-16,0.551210461013904,0.5567514754644398,0.5475967309642977,236956000,0.01189402753670965,0.5465127229690552,0.013140749242587558,0.5601242780685425,0.5468741059303284
2015-03-17,0.552174129026065,0.5603651742703468,0.5483195026057285,299900000,0.012189911131365472,0.5490904808044433,0.011342300412858794,0.550969660282135,0.5533786416053772
2015-03-18,0.560124407322769,0.5630153347264115,0.5459104942470309,413844000,-0.016343904638404627,0.5501504957675933,0.012848108957705672,0.5594017505645752,0.5601242780685425
2015-03-19,0.5528970910683555,0.5613290358085233,0.5488015668462288,310756000,0.0153040918407783,0.55101780295372,0.012322007671658176,0.5654244422912598,0.550969660282135
2015-03-20,0.5639790073784421,0.568797276923311,0.5586788879037649,462084000,0.010766308329579255,0.553234201669693,0.011352546860215414,0.5471152067184448,0.5594017505645752
2015-03-23,0.5485606995984612,0.5557881065602184,0.5468743103845504,426012000,-0.03238140095009112,0.5534751415252686,0.016205214773502757,0.539646565914154,0.5654244422912598
2015-03-24,0.5454284763797415,0.549283102502896,0.5372374317669685,330480000,-0.013650947209248865,0.5520296394824982,0.015604321458853638,0.5068823099136353,0.5471152067184448
2015-03-25,0.5394056483293832,0.5394056483293832,0.5051958643830571,542552000,-0.06071428610875451,0.5475968241691589,0.024179228456421144,0.5051960945129395,0.539646565914154
2015-03-26,0.4965232539271043,0.5073643333785546,0.4929095224844124,311920000,-0.0033266408547244497,0.5435013055801392,0.024220444110768978,0.515073299407959,0.5068823099136353
2015-03-27,0.508086794170056,0.5170005834689003,0.4998957507536347,318288000,0.019551229715150775,0.5403212249279022,0.025604118871021573,0.5172417759895325,0.5051960945129395
2015-03-30,0.5174826722488595,0.5198918071570504,0.5107370600429406,253252000,0.004210034929137185,0.5367075383663178,0.025129301040412843,0.5042322874069214,0.515073299407959
2015-03-31,0.5157961668118584,0.5162779592214637,0.5037504949973161,357276000,-0.025151658637245,0.5311183393001556,0.02482602144261193,0.5061594247817993,0.5172417759895325
2015-04-01,0.5061594247817993,0.5078458124104053,0.49748653309306073,330768000,0.0038219237899033143,0.5266373157501221,0.025086788826175883,0.5073642730712891,0.5042322874069214
2015-04-02,0.5090506617313237,0.5104961541365838,0.503027853293815,192204000,0.0023803731206015755,0.5214335680007934,0.024055561696865915,0.522059977054596,0.5061594247817993
2015-04-06,0.5051959774798124,0.5237463655244144,0.4998959158427541,515864000,0.028964798594011354,0.517097121477127,0.02633521426766587,0.5266374349594116,0.5073642730712891
2015-04-07,0.522060061266797,0.5324193474226406,0.5191690763160283,413964000,0.008768069007398793,0.5150493443012237,0.025229612949644327,0.5304920673370361,0.522059977054596
2015-04-08,0.5271192894568643,0.5324194100102168,0.5220601226366064,366432000,0.007319328482453091,0.514133894443512,0.025164918659917497,0.5427786111831665,0.5266374349594116
2015-04-09,0.5263964595352598,0.5444649998554308,0.5261555632787381,379432000,0.02316065517776056,0.5177235245704651,0.015216822328585554,0.5483195781707764,0.5304920673370361
2015-04-10,0.5432604126059106,0.5485604744057792,0.5413330704109847,258728000,0.010208521252397018,0.5220358729362488,0.014795334809001226,0.5432604551315308,0.5427786111831665
2015-04-13,0.5471150249465102,0.5502469059999102,0.5408512628397102,236724000,-0.00922659565818007,0.524854588508606,0.01516294856572412,0.5386831164360046,0.5483195781707764
2015-04-14,0.5410922514449651,0.5432604901845223,0.5333829964409679,220276000,-0.008425679896796212,0.5269987225532532,0.015790831900872087,0.5451877117156982,0.5432604551315308
2015-04-15,0.5401285460176397,0.5492832350100745,0.5374784576096354,243560000,0.012074993778770748,0.5310942649841308,0.012052702680369162,0.5418149828910828,0.5386831164360046
2015-04-16,0.5420558791539056,0.5466332527773862,0.5379603554943785,155284000,-0.0061863625172356995,0.5346598207950592,0.012820469540701792,0.5348284244537354,0.5451877117156982
2015-04-17,0.5304919474974376,0.5401285438097763,0.5302510512570774,293636000,-0.012894730965296808,0.5374062359333038,0.01424963087226796,0.5321784615516663,0.5418149828910828
2015-04-20,0.537237627876028,0.5406104054256026,0.5312147615903795,231624000,-0.0049547906971767475,0.5384180843830109,0.011844961970054897,0.5314555168151855,0.5348284244537354
2015-04-21,0.5386829191957331,0.5386829191957331,0.5288054290688495,230456000,-0.0013584629756958622,0.5388998925685883,0.011631512848322326,0.5374783873558044,0.5321784615516663
2015-04-22,0.5345874605226311,0.5382011334236716,0.5263963575662354,207420000,0.011332783930274593,0.5395985245704651,0.011940025173111896,0.5353100895881653,0.5314555168151855
2015-04-23,0.5276008947858779,0.5403693115002948,0.5215780307032486,259380000,-0.004034204572031963,0.538851672410965,0.009211463367280128,0.5307327508926392,0.5374783873558044
2015-04-24,0.5350691691827247,0.5353100653548722,0.5247098870826628,240960000,-0.008550817151695478,0.5370929896831512,0.008477772753375861,0.5348284244537354,0.5353100895881653
2015-04-27,0.5324192897352262,0.5442240670874114,0.5278419165385683,248456000,0.0077170168115829885,0.5362497866153717,0.008830283123763796,0.5374783873558044,0.5307327508926392
2015-04-28,0.533864714454764,0.5394057293495484,0.5288054919796941,234484000,0.0049547906971767475,0.5361293137073517,0.008681466010074315,0.5333830118179321,0.5348284244537354
2015-04-29,0.5336239080942802,0.5389240282421147,0.5312147730158665,195156000,-0.007619609707508523,0.5349488437175751,0.007776694586762274,0.5348284244537354,0.5374783873558044
2015-04-30,0.5307329011761002,0.5374784554126045,0.5295283050976944,218844000,0.0027098962729930065,0.5342501878738404,0.007773693345921008,0.548078715801239,0.5333830118179321
2015-05-01,0.5391648652957399,0.549765104427062,0.5367557304819494,256968000,0.024774845056220185,0.5355752170085907,0.010247810397857054,0.5447058081626892,0.5348284244537354
2015-05-04,0.5475967925273907,0.5512105229832674,0.5430194197627124,200720000,-0.006154056965373966,0.536827951669693,0.010351203294766215,0.5307327508926392,0.548078715801239
2015-05-05,0.5427784210743059,0.5435011670290345,0.5283236168563058,292928000,-0.025652484443266066,0.5367556750774384,0.013650460523073943,0.5324193835258484,0.5447058081626892
2015-05-06,0.5336239223781424,0.5386831463850524,0.5254328743799428,316484000,0.0031779320766853747,0.5362497746944428,0.01312834781232014,0.5418149828910828,0.5307327508926392
2015-05-07,0.5302511007009699,0.5435013716074583,0.5285647119845944,534564000,0.017646989677599256,0.5369002640247345,0.01428651218958908,0.5018232464790344,0.5324193835258484
2015-05-08,0.5061597236026595,0.5261555482816737,0.49363219960770444,1146552000,-0.07381068754993736,0.534009313583374,0.02780026050305541,0.49700477719306946,0.5418149828910828
2015-05-11,0.49483653950230877,0.5020639984715112,0.49098197130310955,544144000,-0.009601925219234086,0.5302269488573075,0.027441531505658805,0.5018232464790344,0.5018232464790344
2015-05-12,0.49339130335804904,0.5059187699146994,0.49315034967008897,388800000,0.009695016038232529,0.5266614347696305,0.027709795410957003,0.5047140717506409,0.49700477719306946
2015-05-13,0.5054368177095414,0.5092914436775822,0.49989580365016156,308524000,0.0057606443939961505,0.5237945407629013,0.02797065448907747,0.5129051804542542,0.5018232464790344
2015-05-14,0.506159627241662,0.5155552684491671,0.5049550313461026,293052000,0.016229206122987172,0.5216022163629532,0.02870947982917088,0.513146162033081,0.5047140717506409
2015-05-15,0.5150734466449489,0.517482581128932,0.5100142814600733,215824000,0.00046983650781906583,0.5181089609861373,0.027000129161751204,0.5124233961105347,0.5129051804542542
2015-05-18,0.5119415462570694,0.5155552765623219,0.5095324118663327,324972000,-0.0014084991295322258,0.514880719780922,0.027043163956000003,0.5092285871505737,0.513146162033081
2015-05-19,0.513100997864463,0.5147952496819884,0.5082604267679423,253808000,-0.006234705488099457,0.5127303034067154,0.02613722776526509,0.5092285871505737,0.5124233961105347
2015-05-20,0.509470598394152,0.5155213411168824,0.508744506959258,196824000,0.0,0.5104112237691879,0.026062067345777866,0.5055981874465942,0.5092285871505737
2015-05-21,0.5094706563048196,0.5116489308571024,0.505114107200254,239692000,-0.00712921425777302,0.5067895442247391,0.02491470224374048,0.5048720836639404,0.5092285871505737
2015-05-22,0.506808346898097,0.508744552428089,0.5036619696337364,212592000,-0.0014361281362990086,0.5070944279432297,0.007977063378149681,0.5017256736755371,0.5055981874465942
2015-05-26,0.5024517651279674,0.5058401534365351,0.4978532051639624,259732000,-0.006232093415760476,0.5075665175914764,0.007556693183856332,0.5285910367965698,0.5048720836639404
2015-05-27,0.5051142077048517,0.531011323101514,0.5034200130618085,432332000,0.05354592067059816,0.51024329662323,0.018286669464096704,0.5358518362045288,0.5017256736755371
2015-05-28,0.5285909780960216,0.5375460306594301,0.5276228752223882,327656000,0.013736137963976436,0.5133570730686188,0.018479161606044108,0.5356099009513855,0.5285910367965698
2015-05-29,0.5358519122781089,0.5392403016689528,0.5348838092670363,335168000,-0.0004514965458678466,0.5156275451183319,0.018219691674500677,0.5416606664657593,0.5358518362045288
2015-06-01,0.5389983683738399,0.5469853203537857,0.5356099784924536,372660000,0.011296963524434434,0.5184789955615997,0.018276128915073703,0.531011164188385,0.5356099009513855
2015-06-02,0.5382720209302962,0.5411763867087248,0.5305270839905937,224304000,-0.019660837377874274,0.5203377723693847,0.019890491970377278,0.5252025723457336,0.5416606664657593
2015-06-03,0.5324634302214232,0.5365779105805637,0.5242344117989732,250788000,-0.01093873770343301,0.5219351708889007,0.020205816925049618,0.5346417427062988,0.531011164188385
2015-06-04,0.5220562317500305,0.5363359372266929,0.5220562317500305,323712000,0.01797243741287602,0.5244764864444733,0.02067616332590338,0.5387561917304993,0.5252025723457336
2015-06-05,0.5329474591967901,0.5411764777181549,0.5273807956547653,313320000,0.007695712278980471,0.5277922868728637,0.02023094578901143,0.5264125466346741,0.5346417427062988
2015-06-08,0.5370618481867658,0.5406922473081329,0.5203618621976777,342812000,-0.022911374913719418,0.5299463331699371,0.022215650126066366,0.5290750861167908,0.5387561917304993
2015-06-09,0.5268968112588115,0.5329474978143,0.5259287083344342,256888000,0.005057895179623184,0.5326812744140625,0.021899625018186396,0.5196359753608704,0.5264125466346741
2015-06-10,0.5227823532800155,0.5261707425147331,0.5167316087572974,529460000,-0.017840777242413508,0.5317857682704925,0.015084978613083467,0.5252025723457336,0.5290750861167908
2015-06-11,0.5196359088706214,0.528832972431494,0.5196359088706214,283052000,0.010712493454667849,0.530720841884613,0.014770348253368459,0.5109227895736694,0.5196359753608704
2015-06-12,0.5218140458658984,0.5249604229002259,0.5097126179277772,323728000,-0.027189095263349228,0.5282521307468414,0.016763242863891074,0.5099548697471619,0.5252025723457336
2015-06-15,0.5082606172945289,0.5123751562026908,0.5043882051290272,306548000,-0.001894454203765772,0.5250815510749817,0.015870222289767585,0.516247570514679,0.5109227895736694
2015-06-16,0.5089867111179024,0.5169736622247747,0.5039041268514132,256892000,0.012339720906356044,0.5236051917076111,0.016012765481704373,0.522298276424408,0.5099548697471619
2015-06-17,0.5160055205441932,0.5252026430473307,0.5147954062540933,233544000,0.01172055086612156,0.5233147621154786,0.016317651541837532,0.531011164188385,0.516247570514679
2015-06-18,0.5266546732249022,0.5343995524604449,0.525202490335688,299404000,0.01668182369588589,0.5229517042636871,0.0161602409330003,0.5293172001838684,0.522298276424408
2015-06-19,0.5310113950564843,0.5353678879140418,0.5244766269180556,355656000,-0.003190072297454827,0.522007805109024,0.01590678074965606,0.5271387100219727,0.531011164188385
2015-06-22,0.530285087132591,0.5331894529898269,0.5191517616187356,514236000,-0.0041156610084445155,0.5220804214477539,0.01412636053446875,0.5135852694511414,0.5293172001838684
2015-06-23,0.5281069881524427,0.5322214693473933,0.5094707882561907,414064000,-0.025711336149580766,0.520531439781189,0.01616184872464261,0.5085023641586304,0.5271387100219727
2015-06-24,0.5128588539367472,0.5155212077439549,0.5060820792365334,253368000,-0.0098969063071902,0.519418078660965,0.015525792894756314,0.5123751163482666,0.5135852694511414
2015-06-25,0.5085026467797991,0.5155214942661355,0.5085026467797991,350460000,0.007615996429129801,0.5181353330612183,0.015271676881924462,0.5019677877426147,0.5085023641586304
2015-06-26,0.5082605431498436,0.5087446234520044,0.499789570643322,421296000,-0.020311932163735058,0.5172398328781128,0.014142644851455888,0.48696190118789673,0.5123751163482666
2015-06-29,0.4961589625127824,0.5012416021829935,0.486235809806438,391724000,-0.02989412253364021,0.5149405360221863,0.016726338152159227,0.48671993613243103,0.5019677877426147
2015-06-30,0.48986631355552523,0.4920445881647829,0.4833315474319195,315916000,-0.0004968870354651322,0.5119877725839614,0.01575688750620493,0.4937388300895691,0.48696190118789673
2015-07-01,0.4988214713342449,0.5058402606889855,0.48938233815544835,302892000,0.014420806373602657,0.5091318279504776,0.016108937820394645,0.49422281980514526,0.48671993613243103
2015-07-02,0.49349672833185415,0.49736919695468607,0.49107644265560446,145764000,0.0009802545112531647,0.5054529935121537,0.014380182219797182,0.4881720542907715,0.4937388300895691
2015-07-06,0.49010831736513794,0.4968850938650217,0.48454165479559363,214776000,-0.01224299095853032,0.5013384789228439,0.014394437739198934,0.47897496819496155,0.49422281980514526
2015-07-07,0.4852677511197914,0.4872039565094867,0.46372716321259083,594252000,-0.01883984553186213,0.4965221047401428,0.014706593573756166,0.4755867123603821,0.4881720542907715
2015-07-08,0.4763128040097722,0.4792171417552445,0.47171424279836033,332492000,-0.007073972669904394,0.4927222490310669,0.013550628341131929,0.46977806091308594,0.47897496819496155
2015-07-09,0.4830896657118534,0.4852679409052916,0.46687372284059303,357588000,-0.012213653780332234,0.48884981870651245,0.013614411085936303,0.47800686955451965,0.4755867123603821
2015-07-10,0.4758285951945165,0.4823633894224457,0.4746184523896526,216708000,0.017516374914230193,0.4854129940271378,0.01513548229407746,0.4811532497406006,0.46977806091308594
2015-07-13,0.4828474439079905,0.4838155466173331,0.4780068726571163,212472000,0.006582290729447493,0.48333154022693636,0.014857724600245505,0.4813953936100006,0.47800686955451965
2015-07-14,0.4818794739501102,0.4823635254381313,0.4751026665615488,249216000,0.0005032572668490776,0.4827748894691467,0.011793652960535177,0.47800686955451965,0.4811532497406006
2015-07-15,0.48018511506244255,0.4833314921255047,0.47365034968659364,265732000,-0.007038962359133261,0.4819035828113556,0.011937882607785754,0.48865625262260437,0.4813953936100006
2015-07-16,0.48091131386104646,0.48865625262260437,0.47921711932648825,282848000,0.022278723897858344,0.4813953250646591,0.013300711100589769,0.4857518672943115,0.47800686955451965
2015-07-17,0.48696203917437764,0.48744606176306704,0.47945911200797886,220372000,-0.005943616423007114,0.48054822981357576,0.013368825141215379,0.4767967164516449,0.48865625262260437
2015-07-20,0.4857517672438075,0.48768803031226604,0.47558657367291807,188412000,-0.018435648827348272,0.4794106960296631,0.014040715432219863,0.47897496819496155,0.4857518672943115
2015-07-21,0.4758285911585866,0.48575177361513516,0.4758285911585866,149720000,0.004568512466963659,0.4794106960296631,0.012873409056551622,0.46977806091308594,0.4767967164516449
2015-07-22,0.4755867659101631,0.4755867659101631,0.4639693847681002,356472000,-0.019201227397194764,0.47882983088493347,0.014131382768213746,0.4755867123603821,0.47897496819496155
2015-07-23,0.4707461398338989,0.48260553098294745,0.4697780080173494,169916000,0.01236467159834187,0.4794106960296631,0.014128481284827018,0.47001996636390686,0.46977806091308594
2015-07-24,0.4789750182085967,0.47945906960656426,0.4680837319199537,188844000,-0.01170500741882996,0.4786120057106018,0.013409914744554795,0.4673577547073364,0.4755867123603821
2015-07-27,0.4659055713061633,0.47268237909148764,0.46203313032318516,192420000,-0.005664039502758622,0.4772324562072754,0.013135767330159922,0.47752299904823303,0.47001996636390686
2015-07-28,0.4685679158191494,0.48066934845078535,0.463727342766495,198308000,0.021750456130255502,0.47684521675109864,0.0152780380491602,0.4833315312862396,0.4673577547073364
2015-07-29,0.4765547252595119,0.4872040001163933,0.4746184908444351,232680000,0.012163879540009193,0.47737768292427063,0.015596610896656527,0.48454174399375916,0.47752299904823303
2015-07-30,0.4821214291312908,0.48938231601452564,0.4821214291312908,190180000,0.0025038976958504655,0.4769662320613861,0.013777076268185447,0.4828474819660187,0.4833315312862396
2015-07-31,0.48647791069032464,0.4867199219606954,0.47994314475699046,218340000,-0.0034966275841907812,0.4766757935285568,0.013696268881012549,0.4910765588283539,0.48454174399375916
2015-08-03,0.48672000895798906,0.4915605814556105,0.480427282022334,397132000,0.017042807863113962,0.4781037777662277,0.013121453791995773,0.4930127263069153,0.4828474819660187
2015-08-04,0.48938232606883925,0.4944649094838143,0.4874460625982502,260100000,0.00394269985759621,0.4795075535774231,0.0131148058937674,0.49809548258781433,0.4910765588283539
2015-08-05,0.5051142733919808,0.5055983537975922,0.4971273217765913,234628000,0.010309584336642308,0.4823392957448959,0.01066245572514741,0.4949488043785095,0.4930127263069153
2015-08-06,0.49688500941965935,0.5005154660020025,0.4867197886932484,655676000,-0.0063174196902098245,0.4842755049467087,0.011038097139065017,0.5561822056770325,0.49809548258781433
2015-08-07,0.5435966970038584,0.5656212794777504,0.529559005375447,1405248000,0.12371663646184916,0.49289172887802124,0.03849057455151127,0.5755444765090942,0.4949488043785095
2015-08-10,0.5523097229309542,0.5796589563077847,0.5489212768871845,662304000,0.03481281967389149,0.503710401058197,0.037896550072976265,0.5726402401924133,0.5561822056770325
2015-08-11,0.567073576216492,0.5782069041683346,0.567073576216492,435008000,-0.005046067567699097,0.513222125172615,0.03882413223775577,0.574092447757721,0.5755444765090942
2015-08-12,0.5634431996717045,0.5782069286613142,0.5634431996717045,384048000,0.002535985883247882,0.5222982168197632,0.03912965992544341,0.5692518353462219,0.5726402401924133
2015-08-13,0.5748184991682213,0.5760286710749992,0.5677996521397574,276884000,-0.00843176465812323,0.5307692259550094,0.0397586219018877,0.5697357058525085,0.574092447757721
2015-08-14,0.5687675456019287,0.5731240936170842,0.5653791578373529,214652000,0.0008500113240605955,0.5394580483436584,0.03953389944678246,0.5661055445671082,0.5692518353462219
2015-08-17,0.5687678423850117,0.5687678423850117,0.559086696460801,273880000,-0.006371658381439382,0.5469609469175338,0.04024061680006849,0.5609527826309204,0.5697357058525085
2015-08-18,0.5643554275271295,0.5682441893857757,0.5565779038098373,287084000,-0.0091021223615253,0.5537549525499343,0.040845779055024276,0.5587652921676636,0.5661055445671082
2015-08-19,0.5602235849747847,0.5665428151743468,0.5526890914536402,249248000,-0.0038995982032521415,0.5598219335079193,0.041222074486410736,0.5385921597480774,0.5609527826309204
2015-08-20,0.5524458194399722,0.5551193164480447,0.5359186047930857,426932000,-0.03610305203697761,0.5641862690448761,0.04371543759272505,0.5218223333358765,0.5587652921676636
2015-08-21,0.5347038278745031,0.5436965595048143,0.5213362162422249,382664000,-0.031136410192166397,0.5607502818107605,0.019276189556309553,0.5033507347106934,0.5385921597480774
2015-08-24,0.4926566226142656,0.5305720161338421,0.4860943607964815,682284000,-0.035398252326800383,0.5535309076309204,0.014993291190162714,0.4928995668888092,0.5218223333358765
2015-08-25,0.5254678369488476,0.5274122467408618,0.4928995668888092,622684000,-0.02076319174917085,0.54555684030056,0.014865612572568881,0.5300858616828918,0.5033507347106934
2015-08-26,0.5089407844393676,0.5305719787246231,0.5050520219463951,614976000,0.07544395915947577,0.5411561816930771,0.032142274892475425,0.5500157475471497,0.4928995668888092
2015-08-27,0.5356759608331637,0.5502587771008562,0.5325163448471342,463764000,0.03759746732536007,0.5392325729131698,0.0351478899132032,0.5524463057518005,0.5300858616828918
2015-08-28,0.5500158359830615,0.555848951838641,0.5461270727636851,320944000,0.004419070209335185,0.5375036329030991,0.03520813707865855,0.546369731426239,0.5500157475471497
2015-08-31,0.5497724331499566,0.5536611937292548,0.5441823506822651,219352000,-0.010999393537969637,0.5355300515890121,0.035294529292011274,0.5240094661712646,0.5524463057518005
2015-09-01,0.5305717830531805,0.5395645104065553,0.5201207630593799,353408000,-0.040925153735374975,0.5318357199430466,0.037284964523987774,0.5398078560829163,0.546369731426239
2015-09-02,0.5383495625882244,0.5400508856830409,0.5293568299669209,344044000,0.030149054418967536,0.5299399763345718,0.039029824399319964,0.5412658452987671,0.5240094661712646
2015-09-03,0.5478281043888585,0.5505016602751472,0.5402936694978163,262556000,0.002700941083797259,0.5302073448896408,0.03723548486716753,0.5286273956298828,0.5398078560829163
2015-09-04,0.5320300399683717,0.5405367087615344,0.5283843661619737,287972000,-0.023349800802428433,0.5308878511190415,0.03656157409502581,0.551230788230896,0.5412658452987671
2015-09-08,0.5415089136297111,0.5534182274002456,0.539321532407305,238448000,0.04275864775052041,0.5356758564710618,0.036055691922915745,0.54029381275177,0.5286273956298828
