Date,Open,High,Low,Close,Volume,return,sma_10,sma_200,vol_10,Close_Lag_1,RSI_14,MACD_line,MACD_hist,MACD_signal,ATR_14,BB_Lower,BB_Middle,BB_Upper,BB_Width,BB_Percent
2015-01-21,2020.18994140625,2038.2900390625,2012.0400390625,2032.1199951171875,3730070000,0.004731623968765364,2026.2170166015626,,0.009997654117147599,2022.550048828125,,,,,,,,,,
2015-01-22,2034.300048828125,2064.6201171875,2026.3800048828125,2063.14990234375,4176050000,0.015269721916580492,2029.9420043945313,,0.01046253200370937,2032.1199951171875,,,,,,,,,,
2015-01-23,2062.97998046875,2062.97998046875,2050.5400390625,2051.820068359375,3573560000,-0.005491522439307173,2028.9100219726563,,0.008995379070255688,2063.14990234375,53.84571027647621,,,,30.488190363765774,,,,,
2015-01-26,2050.419921875,2057.6201171875,2040.969970703125,2057.090087890625,3465760000,0.002568460857030219,2030.1380249023437,,0.008579020383896959,2051.820068359375,55.4112521381142,,,,29.01506147499995,,,,,
2015-01-27,2047.8599853515625,2047.8599853515625,2019.9100341796875,2029.550048828125,3329810000,-0.013387862410411011,2030.2670288085938,,0.009309562911142478,2057.090087890625,46.52916752726548,,,,29.854850862159385,,,,,
2015-01-28,2032.3399658203125,2042.489990234375,2001.489990234375,2002.1600341796875,4067530000,-0.013495609366348305,2028.180029296875,,0.010251363771458947,2029.550048828125,39.7113685490736,,,,30.966232743103998,,,,,
2015-01-29,2002.449951171875,2024.6400146484375,1989.1800537109375,2021.25,4127140000,0.009534685287099887,2029.17802734375,,0.010592141649425964,2002.1600341796875,45.6849732109593,,,,31.402013934606465,,,,,
2015-01-30,2019.3499755859375,2023.3199462890625,1993.3800048828125,1994.989990234375,4568650000,-0.012991965252009852,2029.4100219726563,,0.011033749714366785,2021.25,39.83750818122187,,,,31.263760766178965,1985.30366298031,2028.1785095214843,2071.0533560626586,4.227916461977493,0.11296048890534019
2015-02-02,1996.6700439453125,2021.6600341796875,1980.9000244140625,2020.8499755859375,4008330000,0.01296246371066978,2029.5530151367188,,0.010972925164685511,1994.989990234375,47.028001562563354,,,,32.14142209522761,1985.6319454955294,2026.3110107421876,2066.9900759888455,4.015086038718048,0.43287658992239725
2015-02-03,2022.7099609375,2050.300048828125,2022.7099609375,2050.030029296875,4615900000,0.014439495293299576,2032.3010131835938,,0.011878580943083958,2020.8499755859375,53.74579427212556,,,,31.897797033582055,1985.9258669324734,2027.783514404297,2069.641161876121,4.128413824699652,0.7657401482913374
2015-02-04,2048.860107421875,2054.739990234375,2036.719970703125,2041.510009765625,4141920000,-0.0041560462088314765,2033.2400146484374,,0.011935125475691637,2050.030029296875,51.684774976639034,,,,30.66509509340676,1989.134519087723,2029.728515625,2070.3225121622772,3.9999434628603323,0.6451137501305894
2015-02-05,2043.449951171875,2063.550048828125,2043.449951171875,2062.52001953125,3821990000,0.010291406686777416,2033.1770263671874,,0.011340802967331632,2041.510009765625,56.15031883845975,,,,29.912069705379942,1988.5875781294285,2031.5595153808595,2074.5314526322904,4.230438431765555,0.8602409634133907
2015-02-06,2062.280029296875,2072.39990234375,2049.969970703125,2055.469970703125,4232970000,-0.0034181723141418763,2033.5420166015624,,0.011247261878553025,2062.52001953125,54.335535196152556,,,,29.26903888263235,1989.1136387630768,2031.2260192871095,2073.338399811142,4.146498727779461,0.7878482659295406
2015-02-09,2053.469970703125,2056.159912109375,2041.8800048828125,2046.739990234375,3549540000,-0.004247194360987749,2032.5070068359375,,0.011296526131210063,2055.469970703125,52.09043144995545,7.29732716015701,,,27.999269956032247,1989.0774359050406,2031.3225158691407,2073.567595833241,4.159367075791481,0.6824765674291072
2015-02-10,2049.3798828125,2070.860107421875,2048.6201171875,2068.590087890625,3669850000,0.010675561019232394,2036.4110107421875,,0.010784960476599098,2046.739990234375,56.89152251578374,9.066866000415757,,,27.674964773318234,1988.125302550349,2033.3390197753906,2078.552737000432,4.447238437398986,0.8898271396242421
2015-02-11,2068.550048828125,2073.47998046875,2057.989990234375,2068.530029296875,3596860000,-2.903358867545336e-05,2043.0480102539063,,0.009391475790311831,2068.590087890625,56.8746514355032,10.345139722479871,,,26.6685275940753,1988.1798116698785,2035.6140197753907,2083.048227880903,4.660432443941037,0.8469648892236805
2015-02-12,2069.97998046875,2088.530029296875,2069.97998046875,2088.47998046875,3788350000,0.009644506431775834,2049.7710083007814,,0.00939962923990213,2068.530029296875,61.01075601420605,12.82019199453157,,,26.123813416420354,1988.1829375351817,2039.4745178222656,2090.7660981093495,5.029881946439088,0.9777144939987821
2015-02-13,2088.780029296875,2097.030029296875,2086.699951171875,2096.989990234375,3527450000,0.004074738491730789,2059.9710083007812,,0.0074583164956748054,2088.47998046875,62.65608098896379,15.292097636336848,,,24.84680944277476,1992.293245601114,2044.6905151367187,2097.0877846723233,5.1252029730378155,0.9990667983387773
2015-02-17,2096.469970703125,2101.300048828125,2089.800048828125,2100.340087890625,3361750000,0.0015975744623728527,2067.92001953125,,0.006963701992830552,2096.989990234375,63.312434572733295,17.32175118427449,,,23.777729598820173,1992.419122451435,2048.7365173339845,2105.053912216534,5.497768444703205,0.9581494817388136
2015-02-18,2099.159912109375,2100.22998046875,2092.14990234375,2099.679931640625,3370020000,-0.0003143092177338991,2072.885009765625,,0.005971925471900241,2100.340087890625,63.077165903472554,18.661874676997286,,,22.53990062755204,1993.4824469043713,2052.5930114746093,2111.703576044847,5.759599125573569,0.8982953005808715
2015-02-19,2099.25,2102.1298828125,2090.7900390625,2097.449951171875,3247100000,-0.0010620573331896477,2078.47900390625,,0.005666158904512211,2099.679931640625,62.235858386299874,19.321267864079346,,,21.657532045566715,1994.459355040748,2055.859509277344,2117.25966351394,5.973185809586636,0.8386835294767242
2015-02-20,2097.64990234375,2110.610107421875,2085.43994140625,2110.300048828125,3281600000,0.006126533626735764,2083.2570068359373,,0.005180119169734322,2097.449951171875,65.12265426209662,20.642780084495826,6.112858270743825,14.529921813752,21.932245934205703,1992.415253097487,2058.2170166015626,2124.018780105638,6.39405494885321,0.8957571154102622
2015-02-23,2109.830078125,2110.050048828125,2103.0,2109.659912109375,3093680000,-0.0003033391953459752,2088.6760009765626,,0.004882876875374008,2110.300048828125,64.85667844224345,21.39184251227789,5.48953655882071,15.90230595345718,20.79560524701443,1991.7007404395426,2061.1090087890625,2130.5172771385824,6.735040995264819,0.8497487005137794
2015-02-24,2109.10009765625,2117.93994140625,2105.8701171875,2115.47998046875,3199840000,0.002758770892866691,2095.55,,0.004250317569467558,2109.659912109375,66.20801580950032,22.1992120611485,5.037524886153054,17.161687174995446,20.121991234289567,1990.7385035068812,2064.0285034179688,2137.3185033290565,7.101646105150353,0.8510129425105738
2015-02-25,2115.300048828125,2119.590087890625,2109.889892578125,2113.860107421875,3312340000,-0.0007657236475081541,2100.077001953125,,0.0035278935300767605,2115.47998046875,65.45363208915172,22.449563435457094,4.230301008369317,18.219262427087777,19.322063271020987,1993.6837809422427,2068.244006347656,2142.8042317530694,7.210002802046592,0.8059010405761664
2015-02-26,2113.909912109375,2113.909912109375,2103.760009765625,2110.739990234375,3408690000,-0.001476028227480719,2104.297998046875,,0.003655599869309685,2113.860107421875,63.94235202944433,22.140973956662037,3.1373692236594053,19.003604733002632,18.6217816065572,2003.4654931723026,2073.6730041503906,2143.8805151284787,6.771319377507443,0.7639816279454279
2015-02-27,2110.8798828125,2112.739990234375,2103.75,2104.5,3547380000,-0.0029563045487578377,2105.9,,0.002813192150042694,2110.739990234375,60.91320509408165,21.14910578270883,1.7164008397649582,19.43270494294387,17.890008147985647,2010.751859090433,2077.8355041503905,2144.9191492103478,6.457069861975169,0.698740660452914
2015-03-02,2105.22998046875,2117.52001953125,2104.5,2117.389892578125,3409490000,0.006124919257840311,2107.939990234375,,0.0031370235424545835,2104.5,64.6396783703383,21.159239176496612,1.3812273868421912,19.77801178965442,17.52168619604993,2026.5914672686902,2083.955499267578,2141.3195312664657,5.5053029701496765,0.7914229713768669
2015-03-03,2115.760009765625,2115.760009765625,2098.260009765625,2107.780029296875,3262300000,-0.0045385421527393,2108.683984375,,0.003571338148678791,2117.389892578125,60.04360154241067,20.159448734076705,0.3051495555378274,19.854299178538877,17.642806666241672,2037.981786858353,2088.302001953125,2138.622217047897,4.819246933413746,0.693540779854236
2015-03-04,2107.719970703125,2107.719970703125,2094.489990234375,2098.530029296875,3421110000,-0.00438850348301556,2108.568994140625,,0.0038761211625551657,2107.780029296875,55.92187633105474,18.40850808848745,-1.1566328720411434,19.565140960528595,17.31624926417488,2043.4345577611311,2090.727001953125,2138.019446145119,4.524019075452142,0.5824976111624905
2015-03-05,2098.5400390625,2104.25,2095.219970703125,2101.0400390625,3103030000,0.0011960799848387271,2108.9280029296874,,0.003876259162191432,2098.530029296875,56.78869458591406,17.02713362565646,-2.0304058678977057,19.057539493554167,16.696819177242844,2052.014820101522,2093.703503417969,2135.3921867344156,3.982291021473669,0.5879919328327253
2015-03-06,2100.909912109375,2100.909912109375,2067.27001953125,2071.260009765625,3853570000,-0.014173946589881803,2105.0239990234377,,0.00542219877822265,2101.0400390625,45.38487188748113,13.375203904592126,-4.5458684711696336,17.92107237576176,17.968882852490527,2053.6011073943823,2094.1405029296875,2134.6798984649927,3.871697766085022,0.2177992806511359
2015-03-09,2072.25,2083.489990234375,2072.2099609375,2079.429931640625,3349090000,0.0039444211911976446,2102.0010009765624,,0.005715477832683342,2071.260009765625,48.443651506893424,11.013313088606537,-5.526207429724181,16.53952051833072,17.54260958689636,2058.1645859005357,2095.3385009765625,2132.5124160525893,3.548249130983023,0.2860251025026305
2015-03-10,2076.139892578125,2076.139892578125,2044.1600341796875,2044.1600341796875,3668900000,-0.01696133008584244,2094.869006347656,,0.0072944995968176355,2079.429931640625,38.435776597643326,6.223767915795179,-8.252602082028432,14.47636999782361,18.855613118259853,2057.3503240515693,2095.209503173828,2133.068682296087,3.6138800501725195,-0.1742020056653405
2015-03-11,2044.68994140625,2050.080078125,2039.68994140625,2040.239990234375,3406570000,-0.0019176795748703235,2087.5069946289063,,0.007257286319970534,2044.1600341796875,37.50829824968131,2.087639070624391,-9.910984741759375,11.998623812383766,18.23025219564642,2050.3421308574284,2093.7919982910157,2137.241865724603,4.150351846702227,-0.11625053446359096
2015-03-12,2041.0999755859375,2066.409912109375,2041.0999755859375,2065.949951171875,3405860000,0.012601439566208406,2083.0279907226563,,0.008880502132042972,2040.239990234375,46.608220461426455,0.8742285793009614,-8.899516186466244,9.773744765767205,18.8153411994559,2049.899688819147,2093.6629943847656,2137.4262999503844,4.180549179404003,0.1833758001742164
2015-03-13,2064.56005859375,2064.56005859375,2041.1700439453125,2053.39990234375,3498560000,-0.006074710968194674,2077.9179809570314,,0.008967962573975374,2065.949951171875,43.29406855225969,-1.0875553711794055,-8.689040109557288,7.6014847383778825,19.25388858902853,2044.7733204959316,2091.9089904785155,2139.0446604610997,4.506474248844067,0.09150800074556947
2015-03-16,2055.35009765625,2081.409912109375,2055.35009765625,2081.18994140625,3295600000,0.013533671171787054,2074.297985839844,,0.009998978802072796,2053.39990234375,51.515399583223896,-0.3953025824253018,-6.397429856642548,6.002127274217246,19.896339182096757,2043.8210889275688,2091.1189880371094,2138.41688714665,4.523692757812712,0.39503712831024496
2015-03-17,2080.590087890625,2080.590087890625,2065.080078125,2074.280029296875,3221840000,-0.003320173700583018,2070.9479858398436,,0.009967622950602136,2081.18994140625,49.590192330735526,-0.39965247366581025,-5.121423798306445,4.721771324640635,19.619058162835096,2042.171422317671,2089.815985107422,2137.460547897173,4.559689764962917,0.3369598239456512
2015-03-18,2072.840087890625,2106.85009765625,2061.22998046875,2099.5,4128210000,0.012158421402569175,2071.0449829101562,,0.010785103902880374,2074.280029296875,56.0465829497349,1.6133434508096798,-2.4867422990647645,4.100085749874444,21.519675270835133,2042.1698120733954,2089.806988525391,2137.444164977386,4.559002502485566,0.6017378883105821
2015-03-19,2098.68994140625,2098.68994140625,2085.56005859375,2089.27001953125,3305220000,-0.004872579408787825,2069.8679809570312,,0.01088674897394702,2099.5,53.0769962804886,2.356024511500891,-1.395248990698843,3.751273502199734,20.96653755296521,2041.890033041307,2089.3979919433596,2136.905950845412,4.547526041973943,0.498653147650761
2015-03-20,2090.320068359375,2113.919921875,2090.320068359375,2108.10009765625,5554120000,0.00901275466979845,2073.5519897460936,,0.010093053337440375,2089.27001953125,57.536854270186275,4.413162349518188,0.5295110778547629,3.8836512716634255,21.234919056936633,2041.9642971876535,2089.2879943847656,2136.6116915818775,4.530126753640531,0.6987598643564195
2015-03-23,2107.989990234375,2114.860107421875,2104.419921875,2104.419921875,3267960000,-0.0017457310425351702,2076.050988769531,,0.010119738885264398,2108.10009765625,56.40840976544576,5.681012304451542,1.437888826230493,4.243123478221049,20.449507660009264,2042.099991623402,2089.025994873047,2135.9519981226917,4.492620327828579,0.6640234191697287
2015-03-24,2103.93994140625,2107.6298828125,2091.5,2091.5,3189820000,-0.006139421956948832,2080.7849853515627,,0.008387210097902796,2104.419921875,52.51447118905687,5.57895212179892,1.0686629148622968,4.510289206936624,20.135634633066957,2042.4666513199768,2087.8269958496094,2133.187340379242,4.345220616440385,0.5404869516367007
2015-03-25,2093.10009765625,2097.429931640625,2061.050048828125,2061.050048828125,3521140000,-0.014558905652342857,2082.8659912109374,,0.009911598700234399,2091.5,44.68521524477177,3.0063567043366675,-1.203146002079965,4.209502706416632,21.314521677762322,2040.0475049860781,2085.186492919922,2130.325480853766,4.32949168691717,0.23264305208646235
2015-03-26,2059.93994140625,2067.14990234375,2045.5,2056.14990234375,3510670000,-0.002377499996742527,2081.885986328125,,0.009069589782292406,2061.050048828125,43.55974512367541,0.565635142564588,-2.9150940510816357,3.4807291936462237,21.338833306109468,2037.2269550499402,2082.4569885253904,2127.6870220008404,4.343910460064577,0.20918564325273772
2015-03-27,2055.780029296875,2062.830078125,2052.9599609375,2061.02001953125,3008550000,0.0023685613495147972,2082.647998046875,,0.008877559547310367,2056.14990234375,45.04131281142319,-0.9645577030405548,-3.556229517349423,2.591671814308868,20.50835125568683,2035.320997796381,2080.282989501953,2125.244981207525,4.322680321136165,0.28578606907758586
2015-03-30,2064.110107421875,2088.969970703125,2064.110107421875,2086.239990234375,2917690000,0.012236645187396533,2083.1530029296873,,0.00867153404904646,2061.02001953125,52.05949989649922,-0.14058511626490144,-2.185805544459016,2.0452204281941144,21.04668861779798,2036.969174451898,2078.7254943847656,2120.4818143176335,4.017492453492641,0.5899803414392172
2015-03-31,2084.050048828125,2084.050048828125,2067.0400390625,2067.889892578125,3376550000,-0.008795775050879251,2082.5139892578127,,0.00908679266835774,2086.239990234375,47.32417156738555,-0.9572458927509615,-2.4019730567560607,1.4447271640050992,20.91321451477154,2036.9525150068587,2076.730987548828,2116.509460090798,3.830873885974053,0.3888708589630339
2015-04-01,2067.6298828125,2067.6298828125,2048.3798828125,2059.68994140625,3543270000,-0.003965371271123064,2078.5329833984374,,0.008001923502374416,2067.889892578125,45.33951859349003,-2.240298208349941,-2.948020297884032,0.7077220895340912,20.81188284793672,2035.6701748902562,2074.788983154297,2113.907791418338,3.7708710217430097,0.3070104584202451
2015-04-02,2060.030029296875,2072.169921875,2057.320068359375,2066.9599609375,3095960000,0.0035296669586522,2076.3019775390626,,0.008093817448609554,2059.68994140625,47.443942994309026,-2.6400635846503064,-2.678228539347518,0.038164954697211595,20.381676238864923,2035.760700644652,2073.0849792480467,2110.4092578514415,3.6008440538634447,0.41794860423652497
2015-04-06,2064.8701171875,2086.989990234375,2056.52001953125,2080.6201171875,3302970000,0.0066088151237357895,2073.5539794921874,,0.007792023466559548,2066.9599609375,51.24239800697929,-1.83348480728273,-1.4973198095839533,-0.3361649976987767,21.109094430602976,2036.0974748083624,2073.5529846191407,2111.0084944299188,3.6126889535603337,0.5943403601240766
2015-04-07,2080.7900390625,2089.81005859375,2076.10009765625,2076.330078125,3065510000,-0.0020619040578628844,2070.7449951171875,,0.007794746608107324,2080.6201171875,50.019710021225976,-1.5228807923108434,-0.9493726356896532,-0.5735081566211901,20.57593938119218,2036.0154576167986,2073.3979919433596,2110.7805262699208,3.605919796567671,0.5392173274827574
2015-04-08,2076.93994140625,2086.68994140625,2073.300048828125,2081.89990234375,3265330000,0.002682533127767339,2069.7849853515627,,0.007686599905538722,2076.330078125,51.63331580017128,-0.8178588395712723,-0.19548054636006562,-0.6223782932112066,20.058463490220273,2040.2607686231431,2075.2849853515627,2110.3092020799822,3.3753645379442956,0.5944334750364282
2015-04-09,2081.2900390625,2093.31005859375,2074.2900390625,2091.179931640625,3172360000,0.004457481018385057,2072.7979736328125,,0.005962661241543645,2081.89990234375,54.281701702532814,0.48411635323236624,0.8851957171548583,-0.4010793639224921,19.983727432945106,2046.1200523625382,2077.831982421875,2109.543912481212,3.052405615816359,0.7104562729826647
2015-04-10,2091.510009765625,2102.610107421875,2091.510009765625,2102.06005859375,3156200000,0.005202865037342352,2077.3889892578127,,0.005900944704953283,2091.179931640625,57.23808918423512,2.36659574723717,2.2141400889277296,0.1524556583094403,19.368467207377453,2046.7472079039055,2079.637487792969,2112.527767682032,3.1630781885902883,0.8408692610158861
2015-04-13,2102.030029296875,2107.64990234375,2092.330078125,2092.429931640625,2908420000,-0.00458128059365126,2080.52998046875,,0.00627945450429638,2102.06005859375,53.91484400367899,3.0462877577069776,2.31506567951803,0.7312220781889478,19.077392840175868,2050.5795677025844,2081.5889892578125,2112.5984108130406,2.9793990759227102,0.6748007837473633
2015-04-14,2092.280029296875,2098.6201171875,2083.239990234375,2095.840087890625,3301270000,0.0016297588743277025,2081.489990234375,,0.005044689701215484,2092.429931640625,54.91312845707962,3.816129714539784,2.467926109080669,1.348203605459115,18.811704224577976,2050.698326723831,2082.321496582031,2113.9446664402312,3.037299466975397,0.7137450383565579
2015-04-15,2097.820068359375,2111.909912109375,2097.820068359375,2106.6298828125,4013760000,0.005148195696902835,2085.3639892578126,,0.0040222797530907375,2095.840087890625,58.01225554800098,5.2365179683388305,3.1106514903037725,2.125866478035058,18.614755570422105,2050.851133016254,2083.9389892578124,2117.0268454993707,3.17551103099639,0.8428885417814994
2015-04-16,2105.9599609375,2111.300048828125,2100.02001953125,2104.989990234375,3434120000,-0.0007784436134247175,2089.893994140625,,0.003614585261890735,2106.6298828125,57.36684340569039,6.158864708321289,3.226398584228985,2.9324661240923042,18.088115047429135,2050.5281099221197,2084.213488769531,2117.8988676169424,3.232430749433292,0.8083904972385454
2015-04-17,2102.580078125,2102.580078125,2072.3701171875,2081.179931640625,3627600000,-0.011311245518606405,2091.3159912109377,,0.005536402156631632,2104.989990234375,48.86613502025473,4.911936657143997,1.583576426441354,3.3283602307026428,19.131121067419265,2050.1819558715047,2083.808984375,2117.436012878495,3.2274578673612013,0.4609086373168292
2015-04-20,2084.110107421875,2103.93994140625,2084.110107421875,2100.39990234375,3000160000,0.009235131672624686,2093.2939697265624,,0.005898324207631371,2081.179931640625,54.701344089463475,5.412239275335651,1.6671032357064064,3.7451360396292444,19.391491824785717,2050.7555771767334,2083.423974609375,2116.0923720420164,3.1360297117408953,0.7598218625412754
2015-04-21,2102.820068359375,2109.639892578125,2094.3798828125,2097.2900390625,3243410000,-0.0014806053255762563,2095.3899658203127,,0.00586799446048937,2100.39990234375,53.63482670008156,5.494456058886044,1.3994560154054394,4.095000043480605,19.09515535883513,2051.176989301393,2083.06748046875,2114.9579716361072,3.061877876388418,0.7229905854869367
2015-04-22,2098.27001953125,2109.97998046875,2091.050048828125,2107.9599609375,3348480000,0.005087480356207541,2097.9959716796875,,0.005991662003711631,2097.2900390625,56.75052508188002,6.3474178929059235,1.801934279540255,4.545483613365668,19.08330797995124,2050.364372815692,2083.890478515625,2117.416584215558,3.217645653222035,0.8589662729889181
2015-04-23,2107.2099609375,2120.489990234375,2103.18994140625,2112.929931640625,3636670000,0.002357715893671175,2100.1709716796877,,0.005903334626558797,2107.9599609375,58.16086403461857,7.339822486841513,2.2354710987806756,5.104351388060837,18.955474597337705,2052.405073264615,2086.48447265625,2120.563872047885,3.2666813329551756,0.8879977267273397
2015-04-24,2112.800048828125,2120.919921875,2112.800048828125,2117.68994140625,3375780000,0.002252800575326619,2101.7339599609377,,0.005744369595789508,2112.929931640625,59.52229990390458,8.413418631634158,2.647253794858657,5.766164836775501,18.17892109055298,2055.8828059363254,2089.561474609375,2123.240143282425,3.2235154679376605,0.917600634246325
2015-04-27,2119.2900390625,2125.919921875,2107.0400390625,2108.919921875,3438750000,-0.004141314249916261,2103.382958984375,,0.0057004663304086566,2117.68994140625,55.91236208235739,8.459073100057594,2.1543266106256738,6.3047464894319205,18.22914484644338,2059.966851384739,2091.9564697265623,2123.9460880683855,3.0583445501621287,0.7651399583323519
2015-04-28,2108.35009765625,2116.0400390625,2094.889892578125,2114.760009765625,3546270000,0.0027692316953564777,2105.274951171875,,0.005730207491848573,2108.919921875,57.749960641310416,8.864318534113409,2.0476576357451908,6.816660898368218,18.438387695409098,2060.025815795587,2093.382470703125,2126.739125610663,3.1868667455053505,0.8204388917557363
2015-04-29,2112.489990234375,2113.64990234375,2097.409912109375,2106.85009765625,4074970000,-0.0037403355807980043,2105.29697265625,,0.005689653935660019,2114.760009765625,54.44024387109478,8.4498105032485,1.3065196839042255,7.143290819344275,18.36044520143784,2063.647858936732,2095.3304809570313,2127.0131029773306,3.0241169408110173,0.6817970856679406
2015-04-30,2105.52001953125,2105.52001953125,2077.590087890625,2085.510009765625,4509680000,-0.010128906614839228,2103.348974609375,,0.006541010939684025,2106.85009765625,46.66920977513855,6.326416168666583,-0.6534997205421531,6.979915889208736,19.140914813595227,2069.010607935263,2096.621484375,2124.2323608147367,2.6338446539354767,0.29878446391177227
2015-05-01,2087.3798828125,2108.409912109375,2087.3798828125,2108.2900390625,3379390000,0.010923001659165044,2106.0599853515623,,0.00638976152937137,2085.510009765625,54.18700058212838,6.407902532278513,-0.4576106855441786,6.865513217822691,19.410031650245575,2074.263644208899,2098.68798828125,2123.112332353601,2.327582204570908,0.6965672190173545
2015-05-04,2110.22998046875,2120.949951171875,2110.22998046875,2114.489990234375,3091580000,0.002940748690645867,2107.468994140625,,0.005806071810835197,2108.2900390625,56.004760723070326,6.8933035940353875,0.02223230097015616,6.871071293065231,18.926850386940636,2076.5125070847303,2100.381481933594,2124.2504567824576,2.272822823298755,0.7955407257771846
2015-05-05,2112.6298828125,2115.239990234375,2088.4599609375,2089.4599609375,3793950000,-0.011837383677612334,2106.685986328125,,0.007029834020514116,2114.489990234375,47.76498699438945,5.198349911113382,-1.3381771055614795,6.536527016674862,19.488904146548016,2079.216749223975,2101.037976074219,2122.859202924463,2.077185381581417,0.23470751172293652
2015-05-06,2091.260009765625,2098.419921875,2067.929931640625,2080.14990234375,3792210000,-0.004455724813014705,2103.90498046875,,0.00685499194737032,2089.4599609375,45.10666954809563,3.0684715547799897,-2.774444369515898,5.8429159242958875,20.276142809392393,2078.8112694971724,2100.950476074219,2123.0896826512653,2.1075419748508515,0.030232177515464996
2015-05-07,2079.9599609375,2092.89990234375,2074.989990234375,2088.0,3676640000,0.0037738134388320965,2101.4119873046875,,0.006953012422433476,2080.14990234375,47.74733249969116,1.991013720490173,-3.081521763044571,5.072535483534744,20.106837403868838,2078.330544368895,2100.7914794921876,2123.25241461548,2.138330752247899,0.2152505133474492
2015-05-08,2092.1298828125,2117.659912109375,2092.1298828125,2116.10009765625,3399440000,0.013457901176364917,2101.2530029296877,,0.008331190351427153,2088.0,55.921406623577546,3.365765216397449,-1.3654162137098371,4.731181430107286,20.790282902727668,2078.0612114085616,2101.4934814453127,2124.925751482064,2.230058788536945,0.811677361775627
2015-05-11,2115.56005859375,2117.68994140625,2104.580078125,2105.330078125,2992670000,-0.005089560528435566,2100.8940185546876,,0.008388209778507285,2116.10009765625,52.52962596702744,3.5453465657819834,-0.9486678914602429,4.494014457242226,20.240873067709895,2079.0317484307006,2102.1384887695312,2125.245229108362,2.198403241487285,0.5690618691487462
2015-05-12,2102.8701171875,2105.06005859375,2085.570068359375,2099.1201171875,3139520000,-0.0029496376848567873,2099.330029296875,,0.008362834988587293,2105.330078125,50.623046081665805,3.1502598950341962,-1.0750036497664244,4.225263544800621,20.206478694105282,2079.330724829004,2102.302490234375,2125.274255639746,2.185391066421665,0.43073294562439424
2015-05-13,2099.6201171875,2110.18994140625,2096.0400390625,2098.47998046875,3374260000,-0.00030495478248648844,2098.493017578125,,0.008294832429601265,2099.1201171875,50.41989404459219,2.75375362107161,-1.177207938983209,3.930961560054819,19.77331652005365,2078.9556218120183,2101.8949951171876,2124.834368422357,2.182732568321315,0.4255643429529081
2015-05-14,2100.429931640625,2121.449951171875,2100.429931640625,2121.10009765625,3225740000,0.010779286625573148,2102.0520263671874,,0.008195329129740062,2098.47998046875,56.9883829744662,4.216172542513505,0.22816878596694812,3.9880037565465565,20.001918284669493,2078.2982283445945,2102.7005004882812,2127.102772631968,2.321041169488492,0.8770058185489293
2015-05-15,2122.070068359375,2123.889892578125,2116.81005859375,2122.72998046875,3092080000,0.0007684139066803652,2103.4960205078123,,0.007531014588026023,2121.10009765625,57.426054342138414,5.443913944155611,1.1647281500872433,4.2791857940683675,19.077901407824726,2080.991118788409,2104.7780029296873,2128.5648870709656,2.260274870619969,0.8773503379517862
2015-05-18,2121.300048828125,2131.780029296875,2120.010009765625,2129.199951171875,2888190000,0.003047948049283322,2104.9670166015626,,0.007534620872914382,2122.72998046875,59.2008333209925,6.859903714419488,2.064574336280897,4.795329378138591,18.555379047152478,2080.2762593376005,2106.2180053710936,2132.1597514045866,2.463348615132777,0.942952948716516
