Date,Open,High,Low,Close,Volume,return,sma_10,vol_10,Target_Price,Close_Lag_1
2015-01-02,0.4830991327762604,0.48669900243823877,0.4754194489760312,0.4830991327762604,113680000,,,,,
2015-01-05,0.48309906160145744,0.48453900925410187,0.4727795130481441,0.47493940591812134,197952000,,,,,
2015-01-06,0.47565936177184626,0.47613933476826237,0.46006005342989925,0.4605400264263153,197764000,,,,,
2015-01-07,0.46389997235167857,0.4679798152789232,0.45790023699866567,0.4593401849269867,321808000,,,,,
2015-01-08,0.46461995159343333,0.4794993183251151,0.4643799507329887,0.4766194224357605,283780000,,,,,
2015-01-09,0.4782992860329545,0.48213912746203824,0.4718195500452519,0.47853925824165344,209540000,,,,,
2015-01-12,0.47973928614912614,0.4799792870073558,0.4682197885250047,0.47253960371017456,190732000,,,,,
2015-01-13,0.4761393642521823,0.4857389392108907,0.46845971000701353,0.47181954979896545,236720000,,,,,
2015-01-14,0.46677988263775305,0.4751795123916264,0.46557993553005683,0.4737395644187927,155260000,,,,,
2015-01-15,0.4770993590695871,0.4799792259570681,0.4701396497651008,0.47037965059280396,188932000,,,,,
2015-01-16,0.4696596517971261,0.47949922746697576,0.46821970412529795,0.47901925444602966,181512000,0.01836729935561099,0.47174759209156036,0.018860789592228557,0.4804593026638031,0.47037965059280396
2015-01-20,0.48237919514936445,0.48501906162150915,0.4744595385149388,0.4804593026638031,140308000,0.0030062428689610066,0.4722995817661285,0.01799113536749742,0.4871789216995239,0.47901925444602966
2015-01-21,0.4778193468897856,0.4883788972640718,0.4744594782488341,0.4871789216995239,144780000,0.013985823561881938,0.4749634712934494,0.014445117206378949,0.4955786466598511,0.4804593026638031
2015-01-22,0.4881389344670559,0.4970185946467141,0.48309917373102723,0.4955786466598511,159712000,0.017241560720699267,0.47858731746673583,0.014535552393073569,0.49701860547065735,0.4871789216995239
