Date,Open,High,Low,Close,Volume,return,sma_10,vol_10,Target_Price,Close_Lag_1
2015-01-02,14.857999801635742,14.883333206176758,14.21733283996582,14.620667457580566,71466000,,,,,
2015-01-05,14.303333282470703,14.433333396911621,13.810667037963867,14.005999565124512,80527500,,,,,
2015-01-06,14.003999710083008,14.279999732971191,13.61400032043457,14.085332870483398,93928500,,,,,
2015-01-07,14.223333358764648,14.3186674118042,13.985333442687988,14.063332557678223,44526000,,,,,
2015-01-08,14.187333106994629,14.25333309173584,14.000666618347168,14.041333198547363,51637500,,,,,
2015-01-09,13.928000450134277,13.998666763305664,13.663999557495117,13.77733325958252,70024500,,,,,
2015-01-12,13.536666870117188,13.631333351135254,13.283332824707031,13.480667114257812,89254500,,,,,
2015-01-13,13.554667472839355,13.840666770935059,13.394000053405762,13.616666793823242,67159500,,,,,
2015-01-14,12.388667106628418,13.013333320617676,12.333333015441895,12.845999717712402,173278500,,,,,
2015-01-15,12.965999603271484,13.050000190734863,12.666666984558105,12.791333198547363,78247500,,,,,
2015-01-16,12.713333129882812,12.965999603271484,12.643333435058594,12.871333122253418,54048000,0.006254228739435819,13.557933139801026,0.02220513428881551,12.795332908630371,12.791333198547363
2015-01-20,12.924667358398438,12.941332817077637,12.469332695007324,12.795332908630371,67548000,-0.00590461088227523,13.43686647415161,0.019644451764432375,13.104666709899902,12.871333122253418
2015-01-21,12.636667251586914,13.245332717895508,12.633999824523926,13.104666709899902,62295000,0.024175518017267583,13.338799858093262,0.021903390160033377,13.441332817077637,12.795332908630371
2015-01-22,13.133333206176758,13.549332618713379,13.013333320617676,13.441332817077637,61753500,0.02569055090301542,13.276599884033203,0.024223544950535542,13.419333457946777,13.104666709899902
2015-01-23,13.352666854858398,13.566666603088379,13.222000122070312,13.419333457946777,51579000,-0.0016366947705445112,13.214399909973144,0.024222665737099865,13.770000457763672,13.441332817077637
2015-01-26,13.45533275604248,13.907999992370605,13.403332710266113,13.770000457763672,48517500,0.02613147671721605,13.213666629791259,0.025364460366800803,13.732000350952148,13.419333457946777
2015-01-27,13.628000259399414,13.868666648864746,13.553333282470703,13.732000350952148,41715000,-0.0027596300325537504,13.238799953460694,0.024243779202267043,13.291333198547363,13.770000457763672
2015-01-28,13.740667343139648,13.758000373840332,13.227999687194824,13.291333198547363,47244000,-0.03209052877530916,13.206266593933105,0.02628622291856706,13.680000305175781,13.732000350952148
2015-01-29,13.404666900634766,13.732000350952148,13.100000381469727,13.680000305175781,53221500,0.02924214605280495,13.289666652679443,0.019703610934036747,13.573332786560059,13.291333198547363
2015-01-30,13.597332954406738,13.83133316040039,13.533332824707031,13.573332786560059,45105000,-0.007797333058199185,13.367866611480713,0.019948433586993726,14.062666893005371,13.680000305175781
2015-02-02,13.597999572753906,14.130000114440918,13.553333282470703,14.062666893005371,62238000,0.0360511389604945,13.486999988555908,0.022080416239611895,14.557332992553711,13.573332786560059
2015-02-03,14.214667320251465,14.691332817077637,14.084667205810547,14.557332992553711,72393000,0.0351758385028933,13.663199996948242,0.022786729549796516,14.569999694824219,14.062666893005371
2015-02-04,14.552666664123535,14.76533317565918,14.453332901000977,14.569999694824219,49581000,0.0008701251992371262,13.809733295440674,0.022733273804769562,14.732666969299316,14.557332992553711
2015-02-05,14.658666610717773,15.031999588012695,14.642666816711426,14.732666969299316,52843500,0.011164535201252157,13.938866710662841,0.022138622940193444,14.490667343139648,14.569999694824219
2015-02-06,14.800000190734863,14.893333435058594,14.433333396911621,14.490667343139648,48658500,-0.016426056915829212,14.046000099182129,0.023417491383780083,14.498666763305664,14.732666969299316
2015-02-09,14.358667373657227,14.528667449951172,14.13266658782959,14.498666763305664,52086000,0.0005520394593698796,14.118866729736329,0.02259414574808967,14.419333457946777,14.490667343139648
2015-02-10,14.50333309173584,14.699999809265137,14.333333015441895,14.419333457946777,80857500,-0.005471765552931385,14.187600040435791,0.022718884313604183,14.186667442321777,14.498666763305664
2015-02-11,14.147333145141602,14.315999984741211,13.8186674118042,14.186667442321777,146536500,-0.016135698387415576,14.277133464813232,0.020239760455371122,13.525333404541016,14.419333457946777
2015-02-12,12.904666900634766,13.53933334350586,12.885333061218262,13.525333404541016,234744000,-0.04661658846022321,14.261666774749756,0.024606457611162928,13.584667205810547,14.186667442321777
2015-02-13,13.526666641235352,13.732666969299316,13.394000053405762,13.584667205810547,92865000,0.004386864226918918,14.262800216674805,0.024526492736191507,13.623332977294922,13.525333404541016
2015-02-17,13.713333129882812,13.713333129882812,13.433333396911621,13.623332977294922,59694000,0.0028462803614237586,14.21886682510376,0.021175663079194808,13.630666732788086,13.584667205810547
2015-02-18,13.611332893371582,13.744667053222656,13.506667137145996,13.630666732788086,40704000,0.0005383231478952588,14.126200199127197,0.016577165225798968,14.11400032043457,13.623332977294922
2015-02-19,13.666666984558105,14.162667274475098,13.583333015441895,14.11400032043457,77311500,0.035459277020091884,14.080600261688232,0.021226149165257405,14.473999977111816,13.630666732788086
2015-02-20,14.052000045776367,14.506667137145996,13.987333297729492,14.473999977111816,89731500,0.025506564298148016,14.054733562469483,0.02271933324296764,13.822667121887207,14.11400032043457
2015-02-23,14.37733268737793,14.546667098999023,13.755332946777344,13.822667121887207,127497000,-0.04500019733692018,13.987933540344239,0.02631282552566128,13.607333183288574,14.473999977111816
2015-02-24,13.81933307647705,13.81933307647705,13.446666717529297,13.607333183288574,99054000,-0.015578320500655551,13.89880018234253,0.02646991248106752,13.583999633789062,13.822667121887207
2015-02-25,13.662667274475098,13.809332847595215,13.505332946777344,13.583999633789062,58642500,-0.001714777553045277,13.815266799926757,0.02650498494371878,13.812666893005371,13.607333183288574
2015-02-26,13.600000381469727,14.072667121887207,13.481332778930664,13.812666893005371,97093500,0.016833573717678796,13.777866744995118,0.0270970021901123,13.555999755859375,13.583999633789062
2015-02-27,13.793333053588867,13.903332710266113,13.520000457763672,13.555999755859375,58231500,-0.0185820116516362,13.780933380126953,0.023172490012852785,13.155332565307617,13.812666893005371
2015-03-02,13.513333320617676,13.555999755859375,13.055333137512207,13.155332565307617,118831500,-0.02955644716492234,13.73799991607666,0.024952576065715194,13.303999900817871,13.555999755859375
2015-03-03,13.120667457580566,13.349332809448242,13.021332740783691,13.303999900817871,66484500,0.011300918070464405,13.706066608428955,0.02531050862139728,13.496000289916992,13.155332565307617
2015-03-04,13.283332824707031,13.501333236694336,13.147333145141602,13.496000289916992,63330000,0.014431779204036044,13.692599964141845,0.02584582034910623,13.375332832336426,13.303999900817871
2015-03-05,13.523332595825195,13.746000289916992,13.34333324432373,13.375332832336426,73155000,-0.008940979178158281,13.618733215332032,0.022549282321458607,12.925333023071289,13.496000289916992
2015-03-06,13.280667304992676,13.383333206176758,12.8100004196167,12.925333023071289,100686000,-0.03364400833280279,13.46386651992798,0.02134583742771763,12.725333213806152,13.375332832336426
2015-03-09,12.959333419799805,12.965999603271484,12.550000190734863,12.725333213806152,101050500,-0.015473474370690798,13.354133129119873,0.017889410217482166,12.687999725341797,12.925333023071289
2015-03-10,12.564000129699707,12.899999618530273,12.506667137145996,12.687999725341797,83695500,-0.0029337926038629503,13.262199783325196,0.01774780787535446,12.916000366210938,12.725333213806152
2015-03-11,12.743332862854004,13.078666687011719,12.734000205993652,12.916000366210938,74623500,0.017969786081706296,13.195399856567382,0.019393286450917,12.73799991607666,12.687999725341797
2015-03-12,12.916666984558105,12.963333129882812,12.649999618530273,12.73799991607666,62239500,-0.013781390917263936,13.087933158874511,0.01795111022093463,12.578666687011719,12.916000366210938
2015-03-13,12.596667289733887,12.783332824707031,12.48799991607666,12.578666687011719,81514500,-0.012508496633278132,12.990199851989747,0.017650558569678287,13.046667098999023,12.73799991607666
2015-03-16,12.800000190734863,13.060667037963867,12.653332710266113,13.046667098999023,84432000,0.037205883869277256,12.979333305358887,0.02067043160103146,12.982000350952148,12.578666687011719
2015-03-17,13.028667449951172,13.247332572937012,12.929332733154297,12.982000350952148,73411500,-0.00495657224609003,12.947133350372315,0.020262451937731185,13.380666732788086,13.046667098999023
2015-03-18,12.997332572937012,13.392000198364258,12.87399959564209,13.380666732788086,72313500,0.030709164308927006,12.935599994659423,0.022303610533100694,13.043333053588867,12.982000350952148
2015-03-19,13.466667175292969,13.63933277130127,12.968667030334473,13.043333053588867,127128000,-0.025210528438961433,12.902400016784668,0.023536128834667998,13.20533275604248,13.380666732788086
2015-03-20,13.16333293914795,13.265999794006348,13.041333198547363,13.20533275604248,64042500,0.012420115455768377,12.930399990081787,0.021092704255521438,13.308667182922363,13.043333053588867
2015-03-23,13.233332633972168,13.366666793823242,13.164667129516602,13.308667182922363,39474000,0.007825204316233458,12.988733386993408,0.020172629102150057,13.447999954223633,13.20533275604248
2015-03-24,13.438667297363281,13.586000442504883,13.316666603088379,13.447999954223633,54748500,0.010469325694766773,13.064733409881592,0.0200559198738141,12.953332901000977,13.308667182922363
