Date,Open,High,Low,Close,Volume,return,sma_10,vol_10,Target_Price,Close_Lag_1
2015-01-02,39.98643595555557,40.63773523351737,39.88359991568766,40.0721321105957,27913900,,,,,
2015-01-05,39.73790503413088,40.04641636464425,39.635069013659134,39.70362854003906,39673900,,,,,
2015-01-06,39.74648263312956,40.06356231794536,39.02662384253515,39.12089157104492,36447900,,,,,
2015-01-07,39.40369911980145,39.81504661280325,38.98378331759305,39.617942810058594,29114100,,,,,
2015-01-08,40.06356552914837,40.92054019287347,40.03785733534826,40.783424377441406,29645200,,,,,
2015-01-09,40.800562913243816,40.98052680208878,40.19211170671151,40.44063186645508,23944200,,,,,
2015-01-12,40.637731688527,40.7405709885226,39.729340755588574,39.93501281738281,23651900,,,,,
2015-01-13,40.25210617887082,41.05766128951461,39.472259265333946,39.72935104370117,35270600,,,,,
2015-01-14,39.38655853271485,39.62651368452833,39.09518698837643,39.38655853271485,29719600,,,,,
2015-01-15,39.60937098778992,39.74648680662934,38.91522031604714,38.9752082824707,32750800,,,,,
2015-01-16,38.82952016864711,39.66078330478645,38.70954097901898,39.62650680541992,35695300,0.016710584796082895,39.731915664672854,0.015028668141468709,39.75505447387695,38.9752082824707
2015-01-20,39.677926622705066,39.97786971908416,39.05233550502149,39.75505447387695,36161900,0.0032439818399396803,39.73705825805664,0.014789372505793985,39.35227584838867,39.62650680541992
2015-01-21,39.36941573432931,39.54081132463672,38.97520816499156,39.35227584838867,39081100,-0.010131507321992195,39.760196685791016,0.01434351192291384,40.38922500610352,39.75505447387695
2015-01-22,39.74649387798837,40.397793316074576,39.48940208056223,40.38922500610352,35898000,0.026350424095162195,39.837324905395505,0.016149719079995663,40.43206024169922,39.35227584838867
2015-01-23,40.58631592494034,40.61202411578102,40.10640899162367,40.43206024169922,26211600,0.0010605609686549222,39.80218849182129,0.012989989374083391,40.28638458251953,40.38922500610352
2015-01-26,40.27781627278016,40.38922391398889,39.62651685230493,40.28638458251953,42525500,-0.0036029739347649414,39.786763763427736,0.012763968581722159,36.55854415893555,40.43206024169922
2015-01-27,36.80706763090835,37.02131132693332,36.087208681500506,36.55854415893555,169164000,-0.09253350634997193,39.44911689758301,0.031941596979611804,35.29878234863281,40.28638458251953
2015-01-28,36.62709558456086,36.66994366043949,35.27307415692536,35.29878234863281,84507100,-0.03445875209981053,39.00606002807617,0.032947968090374126,36.001495361328125,36.55854415893555
2015-01-29,35.07596465126843,36.09576307429028,34.95598875080681,36.001495361328125,63585300,0.01990757091150841,38.6675537109375,0.03440321068371276,34.62177658081055,35.29878234863281
2015-01-30,35.60729545014698,35.6330069121984,34.57892523375778,34.62177658081055,78004900,-0.03832392978875088,38.23221054077148,0.03569365635012192,35.37592315673828,36.001495361328125
2015-02-02,34.78461164708403,35.45305102922361,34.476100157142724,35.37592315673828,50352500,0.021782434363744496,37.80715217590332,0.03616686044512292,35.650150299072266,34.62177658081055
2015-02-03,35.67586176600702,35.93295355165861,35.1788148138611,35.650150299072266,52082400,0.007751801730204511,37.39666175842285,0.03638698352576187,35.85581970214844,35.37592315673828
